run,launch_ordinal,kernel,metric,unit,value
node_q128_r500,0,"nodeProcessRnn(TN *, float, float *, int *, int *, int *, char *, int *, int, int, int, int *, int, int, int, int, int)",lts__t_sectors_data_ecc.sum.per_second,sector/s,0
node_q128_r500,0,"nodeProcessRnn(TN *, float, float *, int *, int *, int *, char *, int *, int, int, int, int *, int, int, int, int, int)",lts__t_sectors_evict_first_lookup_hit.sum,sector,2795
node_q128_r500,0,"nodeProcessRnn(TN *, float, float *, int *, int *, int *, char *, int *, int, int, int, int *, int, int, int, int, int)",lts__t_sectors_evict_first_lookup_miss.sum,sector,98
node_q128_r500,0,"nodeProcessRnn(TN *, float, float *, int *, int *, int *, char *, int *, int, int, int, int *, int, int, int, int, int)",lts__t_sectors_evict_last_lookup_hit.sum,sector,0
node_q128_r500,0,"nodeProcessRnn(TN *, float, float *, int *, int *, int *, char *, int *, int, int, int, int *, int, int, int, int, int)",lts__t_sectors_evict_last_lookup_miss.sum,sector,0
node_q128_r500,0,"nodeProcessRnn(TN *, float, float *, int *, int *, int *, char *, int *, int, int, int, int *, int, int, int, int, int)",lts__t_sectors_evict_normal_demote_lookup_hit.sum,sector,0
node_q128_r500,0,"nodeProcessRnn(TN *, float, float *, int *, int *, int *, char *, int *, int, int, int, int *, int, int, int, int, int)",lts__t_sectors_evict_normal_demote_lookup_miss.sum,sector,0
node_q128_r500,0,"nodeProcessRnn(TN *, float, float *, int *, int *, int *, char *, int *, int, int, int, int *, int, int, int, int, int)",lts__t_sectors_evict_normal_lookup_hit.sum,sector,6774
node_q128_r500,0,"nodeProcessRnn(TN *, float, float *, int *, int *, int *, char *, int *, int, int, int, int *, int, int, int, int, int)",lts__t_sectors_evict_normal_lookup_miss.sum,sector,4
node_q128_r500,0,"nodeProcessRnn(TN *, float, float *, int *, int *, int *, char *, int *, int, int, int, int *, int, int, int, int, int)",lts__t_sectors_lookup_hit.sum,sector,20723
node_q128_r500,0,"nodeProcessRnn(TN *, float, float *, int *, int *, int *, char *, int *, int, int, int, int *, int, int, int, int, int)",lts__t_sectors_lookup_miss.sum,sector,0
node_q128_r500,0,"nodeProcessRnn(TN *, float, float *, int *, int *, int *, char *, int *, int, int, int, int *, int, int, int, int, int)",lts__t_sectors_op_read.avg.per_second,sector/s,84982.40
node_q128_r500,0,"nodeProcessRnn(TN *, float, float *, int *, int *, int *, char *, int *, int, int, int, int *, int, int, int, int, int)",lts__t_sectors_op_read.max.per_second,sector/s,140109.89
node_q128_r500,0,"nodeProcessRnn(TN *, float, float *, int *, int *, int *, char *, int *, int, int, int, int *, int, int, int, int, int)",lts__t_sectors_op_read.min.per_second,sector/s,65934.07
node_q128_r500,0,"nodeProcessRnn(TN *, float, float *, int *, int *, int *, char *, int *, int, int, int, int *, int, int, int, int, int)",lts__t_sectors_op_read.sum.per_second,sector/s,5438873.63
node_q128_r500,0,"nodeProcessRnn(TN *, float, float *, int *, int *, int *, char *, int *, int, int, int, int *, int, int, int, int, int)",lts__t_sectors_op_write.avg.per_second,sector/s,186265.88
node_q128_r500,0,"nodeProcessRnn(TN *, float, float *, int *, int *, int *, char *, int *, int, int, int, int *, int, int, int, int, int)",lts__t_sectors_op_write.max.per_second,sector/s,3164148.35
node_q128_r500,0,"nodeProcessRnn(TN *, float, float *, int *, int *, int *, char *, int *, int, int, int, int *, int, int, int, int, int)",lts__t_sectors_op_write.min.per_second,sector/s,19917.58
node_q128_r500,0,"nodeProcessRnn(TN *, float, float *, int *, int *, int *, char *, int *, int, int, int, int *, int, int, int, int, int)",lts__t_sectors_op_write.sum.per_second,sector/s,11921016.48
node_q128_r500,0,"nodeProcessRnn(TN *, float, float *, int *, int *, int *, char *, int *, int, int, int, int *, int, int, int, int, int)",lts__t_sectors_srcunit_gcc.avg.pct_of_peak_sustained_elapsed,%,0.00
node_q128_r500,0,"nodeProcessRnn(TN *, float, float *, int *, int *, int *, char *, int *, int, int, int, int *, int, int, int, int, int)",lts__t_sectors_srcunit_gcc.avg.peak_sustained,sector/cycle,1
node_q128_r500,0,"nodeProcessRnn(TN *, float, float *, int *, int *, int *, char *, int *, int, int, int, int *, int, int, int, int, int)",lts__t_sectors_srcunit_gcc.avg.per_cycle_elapsed,sector/cycle,0.00
node_q128_r500,0,"nodeProcessRnn(TN *, float, float *, int *, int *, int *, char *, int *, int, int, int, int *, int, int, int, int, int)",lts__t_sectors_srcunit_gcc.sum,sector,120
node_q128_r500,0,"nodeProcessRnn(TN *, float, float *, int *, int *, int *, char *, int *, int, int, int, int *, int, int, int, int, int)",lts__t_sectors_srcunit_gcc.sum.per_second,sector/s,82417.58
node_q128_r500,0,"nodeProcessRnn(TN *, float, float *, int *, int *, int *, char *, int *, int, int, int, int *, int, int, int, int, int)",lts__t_sectors_srcunit_gcc_lookup_hit.sum,sector,120
node_q128_r500,0,"nodeProcessRnn(TN *, float, float *, int *, int *, int *, char *, int *, int, int, int, int *, int, int, int, int, int)",lts__t_sectors_srcunit_gcc_lookup_miss.sum,sector,0
node_q128_r500,0,"nodeProcessRnn(TN *, float, float *, int *, int *, int *, char *, int *, int, int, int, int *, int, int, int, int, int)",lts__t_sectors_srcunit_tex.avg.pct_of_peak_sustained_elapsed,%,0.00
node_q128_r500,0,"nodeProcessRnn(TN *, float, float *, int *, int *, int *, char *, int *, int, int, int, int *, int, int, int, int, int)",lts__t_sectors_srcunit_tex.avg.peak_sustained,sector/cycle,2
node_q128_r500,0,"nodeProcessRnn(TN *, float, float *, int *, int *, int *, char *, int *, int, int, int, int *, int, int, int, int, int)",lts__t_sectors_srcunit_tex.avg.per_cycle_elapsed,sector/cycle,0.00
node_q128_r500,0,"nodeProcessRnn(TN *, float, float *, int *, int *, int *, char *, int *, int, int, int, int *, int, int, int, int, int)",lts__t_sectors_srcunit_tex.sum,sector,6627
node_q128_r500,0,"nodeProcessRnn(TN *, float, float *, int *, int *, int *, char *, int *, int, int, int, int *, int, int, int, int, int)",lts__t_sectors_srcunit_tex.sum.pct_of_peak_sustained_elapsed,%,0.00
node_q128_r500,0,"nodeProcessRnn(TN *, float, float *, int *, int *, int *, char *, int *, int, int, int, int *, int, int, int, int, int)",lts__t_sectors_srcunit_tex.sum.per_second,sector/s,4551510.99
node_q128_r500,0,"nodeProcessRnn(TN *, float, float *, int *, int *, int *, char *, int *, int, int, int, int *, int, int, int, int, int)",lts__t_sectors_srcunit_tex_evict_first_lookup_hit.sum,sector,0
node_q128_r500,0,"nodeProcessRnn(TN *, float, float *, int *, int *, int *, char *, int *, int, int, int, int *, int, int, int, int, int)",lts__t_sectors_srcunit_tex_evict_first_lookup_miss.sum,sector,0
node_q128_r500,0,"nodeProcessRnn(TN *, float, float *, int *, int *, int *, char *, int *, int, int, int, int *, int, int, int, int, int)",lts__t_sectors_srcunit_tex_evict_last_lookup_hit.sum,sector,0
node_q128_r500,0,"nodeProcessRnn(TN *, float, float *, int *, int *, int *, char *, int *, int, int, int, int *, int, int, int, int, int)",lts__t_sectors_srcunit_tex_evict_last_lookup_miss.sum,sector,0
node_q128_r500,0,"nodeProcessRnn(TN *, float, float *, int *, int *, int *, char *, int *, int, int, int, int *, int, int, int, int, int)",lts__t_sectors_srcunit_tex_evict_normal_demote_lookup_hit.sum,sector,0
node_q128_r500,0,"nodeProcessRnn(TN *, float, float *, int *, int *, int *, char *, int *, int, int, int, int *, int, int, int, int, int)",lts__t_sectors_srcunit_tex_evict_normal_demote_lookup_miss.sum,sector,0
node_q128_r500,0,"nodeProcessRnn(TN *, float, float *, int *, int *, int *, char *, int *, int, int, int, int *, int, int, int, int, int)",lts__t_sectors_srcunit_tex_evict_normal_lookup_hit.sum,sector,6627
node_q128_r500,0,"nodeProcessRnn(TN *, float, float *, int *, int *, int *, char *, int *, int, int, int, int *, int, int, int, int, int)",lts__t_sectors_srcunit_tex_evict_normal_lookup_miss.sum,sector,0
node_q128_r500,0,"nodeProcessRnn(TN *, float, float *, int *, int *, int *, char *, int *, int, int, int, int *, int, int, int, int, int)",lts__t_sectors_srcunit_tex_lookup_hit.sum,sector,6627
node_q128_r500,0,"nodeProcessRnn(TN *, float, float *, int *, int *, int *, char *, int *, int, int, int, int *, int, int, int, int, int)",lts__t_sectors_srcunit_tex_lookup_miss.sum,sector,0
node_q128_r500,0,"nodeProcessRnn(TN *, float, float *, int *, int *, int *, char *, int *, int, int, int, int *, int, int, int, int, int)",lts__t_sectors_srcunit_tex_op_atom_dot_alu.avg.pct_of_peak_sustained_elapsed,%,0
node_q128_r500,0,"nodeProcessRnn(TN *, float, float *, int *, int *, int *, char *, int *, int, int, int, int *, int, int, int, int, int)",lts__t_sectors_srcunit_tex_op_atom_dot_alu.avg.peak_sustained,sector/cycle,1
node_q128_r500,0,"nodeProcessRnn(TN *, float, float *, int *, int *, int *, char *, int *, int, int, int, int *, int, int, int, int, int)",lts__t_sectors_srcunit_tex_op_atom_dot_alu.avg.per_cycle_elapsed,sector/cycle,0
node_q128_r500,0,"nodeProcessRnn(TN *, float, float *, int *, int *, int *, char *, int *, int, int, int, int *, int, int, int, int, int)",lts__t_sectors_srcunit_tex_op_atom_dot_alu.sum,sector,0
node_q128_r500,0,"nodeProcessRnn(TN *, float, float *, int *, int *, int *, char *, int *, int, int, int, int *, int, int, int, int, int)",lts__t_sectors_srcunit_tex_op_atom_dot_alu.sum.per_second,sector/s,0
node_q128_r500,0,"nodeProcessRnn(TN *, float, float *, int *, int *, int *, char *, int *, int, int, int, int *, int, int, int, int, int)",lts__t_sectors_srcunit_tex_op_atom_dot_alu_lookup_hit.sum,sector,0
node_q128_r500,0,"nodeProcessRnn(TN *, float, float *, int *, int *, int *, char *, int *, int, int, int, int *, int, int, int, int, int)",lts__t_sectors_srcunit_tex_op_atom_dot_alu_lookup_miss.sum,sector,0
node_q128_r500,0,"nodeProcessRnn(TN *, float, float *, int *, int *, int *, char *, int *, int, int, int, int *, int, int, int, int, int)",lts__t_sectors_srcunit_tex_op_atom_dot_cas.avg.pct_of_peak_sustained_elapsed,%,0
node_q128_r500,0,"nodeProcessRnn(TN *, float, float *, int *, int *, int *, char *, int *, int, int, int, int *, int, int, int, int, int)",lts__t_sectors_srcunit_tex_op_atom_dot_cas.avg.peak_sustained,sector/cycle,1
node_q128_r500,0,"nodeProcessRnn(TN *, float, float *, int *, int *, int *, char *, int *, int, int, int, int *, int, int, int, int, int)",lts__t_sectors_srcunit_tex_op_atom_dot_cas.avg.per_cycle_elapsed,sector/cycle,0
node_q128_r500,0,"nodeProcessRnn(TN *, float, float *, int *, int *, int *, char *, int *, int, int, int, int *, int, int, int, int, int)",lts__t_sectors_srcunit_tex_op_atom_dot_cas.sum,sector,0
node_q128_r500,0,"nodeProcessRnn(TN *, float, float *, int *, int *, int *, char *, int *, int, int, int, int *, int, int, int, int, int)",lts__t_sectors_srcunit_tex_op_atom_dot_cas.sum.per_second,sector/s,0
node_q128_r500,0,"nodeProcessRnn(TN *, float, float *, int *, int *, int *, char *, int *, int, int, int, int *, int, int, int, int, int)",lts__t_sectors_srcunit_tex_op_atom_dot_cas_lookup_hit.sum,sector,0
node_q128_r500,0,"nodeProcessRnn(TN *, float, float *, int *, int *, int *, char *, int *, int, int, int, int *, int, int, int, int, int)",lts__t_sectors_srcunit_tex_op_atom_dot_cas_lookup_miss.sum,sector,0
node_q128_r500,0,"nodeProcessRnn(TN *, float, float *, int *, int *, int *, char *, int *, int, int, int, int *, int, int, int, int, int)",lts__t_sectors_srcunit_tex_op_atom_evict_first_lookup_hit.sum,sector,0
node_q128_r500,0,"nodeProcessRnn(TN *, float, float *, int *, int *, int *, char *, int *, int, int, int, int *, int, int, int, int, int)",lts__t_sectors_srcunit_tex_op_atom_evict_first_lookup_miss.sum,sector,0
node_q128_r500,0,"nodeProcessRnn(TN *, float, float *, int *, int *, int *, char *, int *, int, int, int, int *, int, int, int, int, int)",lts__t_sectors_srcunit_tex_op_atom_evict_last_lookup_hit.sum,sector,0
node_q128_r500,0,"nodeProcessRnn(TN *, float, float *, int *, int *, int *, char *, int *, int, int, int, int *, int, int, int, int, int)",lts__t_sectors_srcunit_tex_op_atom_evict_last_lookup_miss.sum,sector,0
node_q128_r500,0,"nodeProcessRnn(TN *, float, float *, int *, int *, int *, char *, int *, int, int, int, int *, int, int, int, int, int)",lts__t_sectors_srcunit_tex_op_atom_evict_normal_lookup_hit.sum,sector,0
node_q128_r500,0,"nodeProcessRnn(TN *, float, float *, int *, int *, int *, char *, int *, int, int, int, int *, int, int, int, int, int)",lts__t_sectors_srcunit_tex_op_atom_evict_normal_lookup_miss.sum,sector,0
node_q128_r500,0,"nodeProcessRnn(TN *, float, float *, int *, int *, int *, char *, int *, int, int, int, int *, int, int, int, int, int)",lts__t_sectors_srcunit_tex_op_read.avg.pct_of_peak_sustained_elapsed,%,0.00
node_q128_r500,0,"nodeProcessRnn(TN *, float, float *, int *, int *, int *, char *, int *, int, int, int, int *, int, int, int, int, int)",lts__t_sectors_srcunit_tex_op_read.avg.peak_sustained,sector/cycle,2
node_q128_r500,0,"nodeProcessRnn(TN *, float, float *, int *, int *, int *, char *, int *, int, int, int, int *, int, int, int, int, int)",lts__t_sectors_srcunit_tex_op_read.avg.per_cycle_elapsed,sector/cycle,0.00
node_q128_r500,0,"nodeProcessRnn(TN *, float, float *, int *, int *, int *, char *, int *, int, int, int, int *, int, int, int, int, int)",lts__t_sectors_srcunit_tex_op_read.sum,sector,6307
node_q128_r500,0,"nodeProcessRnn(TN *, float, float *, int *, int *, int *, char *, int *, int, int, int, int *, int, int, int, int, int)",lts__t_sectors_srcunit_tex_op_read.sum.per_second,sector/s,4331730.77
node_q128_r500,0,"nodeProcessRnn(TN *, float, float *, int *, int *, int *, char *, int *, int, int, int, int *, int, int, int, int, int)",lts__t_sectors_srcunit_tex_op_read_evict_first_lookup_hit.sum,sector,0
node_q128_r500,0,"nodeProcessRnn(TN *, float, float *, int *, int *, int *, char *, int *, int, int, int, int *, int, int, int, int, int)",lts__t_sectors_srcunit_tex_op_read_evict_first_lookup_miss.sum,sector,0
node_q128_r500,0,"nodeProcessRnn(TN *, float, float *, int *, int *, int *, char *, int *, int, int, int, int *, int, int, int, int, int)",lts__t_sectors_srcunit_tex_op_read_evict_last_lookup_hit.sum,sector,0
node_q128_r500,0,"nodeProcessRnn(TN *, float, float *, int *, int *, int *, char *, int *, int, int, int, int *, int, int, int, int, int)",lts__t_sectors_srcunit_tex_op_read_evict_last_lookup_miss.sum,sector,0
node_q128_r500,0,"nodeProcessRnn(TN *, float, float *, int *, int *, int *, char *, int *, int, int, int, int *, int, int, int, int, int)",lts__t_sectors_srcunit_tex_op_read_evict_normal_demote_lookup_hit.sum,sector,0
node_q128_r500,0,"nodeProcessRnn(TN *, float, float *, int *, int *, int *, char *, int *, int, int, int, int *, int, int, int, int, int)",lts__t_sectors_srcunit_tex_op_read_evict_normal_demote_lookup_miss.sum,sector,0
node_q128_r500,0,"nodeProcessRnn(TN *, float, float *, int *, int *, int *, char *, int *, int, int, int, int *, int, int, int, int, int)",lts__t_sectors_srcunit_tex_op_read_evict_normal_lookup_hit.sum,sector,6307
node_q128_r500,0,"nodeProcessRnn(TN *, float, float *, int *, int *, int *, char *, int *, int, int, int, int *, int, int, int, int, int)",lts__t_sectors_srcunit_tex_op_read_evict_normal_lookup_miss.sum,sector,0
node_q128_r500,0,"nodeProcessRnn(TN *, float, float *, int *, int *, int *, char *, int *, int, int, int, int *, int, int, int, int, int)",lts__t_sectors_srcunit_tex_op_read_lookup_hit.sum,sector,6307
node_q128_r500,0,"nodeProcessRnn(TN *, float, float *, int *, int *, int *, char *, int *, int, int, int, int *, int, int, int, int, int)",lts__t_sectors_srcunit_tex_op_read_lookup_miss.sum,sector,0
node_q128_r500,0,"nodeProcessRnn(TN *, float, float *, int *, int *, int *, char *, int *, int, int, int, int *, int, int, int, int, int)",lts__t_sectors_srcunit_tex_op_red.avg.pct_of_peak_sustained_elapsed,%,0
node_q128_r500,0,"nodeProcessRnn(TN *, float, float *, int *, int *, int *, char *, int *, int, int, int, int *, int, int, int, int, int)",lts__t_sectors_srcunit_tex_op_red.avg.peak_sustained,sector/cycle,1
node_q128_r500,0,"nodeProcessRnn(TN *, float, float *, int *, int *, int *, char *, int *, int, int, int, int *, int, int, int, int, int)",lts__t_sectors_srcunit_tex_op_red.avg.per_cycle_elapsed,sector/cycle,0
node_q128_r500,0,"nodeProcessRnn(TN *, float, float *, int *, int *, int *, char *, int *, int, int, int, int *, int, int, int, int, int)",lts__t_sectors_srcunit_tex_op_red.sum,sector,0
node_q128_r500,0,"nodeProcessRnn(TN *, float, float *, int *, int *, int *, char *, int *, int, int, int, int *, int, int, int, int, int)",lts__t_sectors_srcunit_tex_op_red.sum.per_second,sector/s,0
node_q128_r500,0,"nodeProcessRnn(TN *, float, float *, int *, int *, int *, char *, int *, int, int, int, int *, int, int, int, int, int)",lts__t_sectors_srcunit_tex_op_red_lookup_hit.sum,sector,0
