case,process,order,variant,batch,sample,event_us,host_us
n65536_q128_r500,1,BA,A,1,2,991.135986,998.959
n65536_q128_r500,1,BA,A,1,3,994.015991,1001.421
n65536_q128_r500,1,BA,A,1,4,991.872009,998.789
n65536_q128_r500,1,BA,A,1,5,990.400024,996.669
n65536_q128_r500,1,BA,A,1,6,989.952026,996.428
n65536_q128_r500,1,BA,A,1,7,989.279968,995.509
n65536_q128_r500,1,BA,A,1,8,990.367981,996.608
n65536_q128_r500,1,BA,A,1,9,990.335999,996.504
n65536_q128_r500,1,BA,A,1,10,989.152039,995.449
n65536_q128_r500,1,BA,A,1,11,990.335999,996.464
n65536_q128_r500,1,BA,A,1,12,990.176025,996.426
n65536_q128_r500,1,BA,A,1,13,990.176025,996.515
n65536_q128_r500,1,BA,A,1,14,989.088013,995.455
n65536_q128_r500,1,BA,A,1,15,990.23999,996.353
n65536_q128_r500,1,BA,A,1,16,988.320007,994.263
n65536_q128_r500,1,BA,A,1,17,990.432007,996.734
n65536_q128_r500,1,BA,A,1,18,990.432007,996.654
n65536_q128_r500,1,BA,A,1,19,989.055969,995.401
n65536_q128_r500,1,BA,A,1,20,989.088013,994.541
n65536_q128_r500,1,BA,A,1,21,989.920044,994.494
n65536_q128_r500,1,BA,A,1,22,989.920044,995.29
n65536_q128_r500,1,BA,A,1,23,988.35199,993.594
n65536_q128_r500,1,BA,A,1,24,990.015991,995.357
n65536_q128_r500,1,BA,A,1,25,989.247986,995.388
n65536_q128_r500,1,BA,A,1,26,990.23999,996.539
n65536_q128_r500,1,BA,A,1,27,990.271973,996.533
n65536_q128_r500,1,BA,A,1,28,990.271973,996.485
n65536_q128_r500,1,BA,A,1,29,990.335999,996.526
n65536_q128_r500,1,BA,A,1,30,990.271973,996.461
n65536_q128_r500,1,BA,A,1,31,990.304016,996.566
n65536_q128_r500,1,BA,A,1,32,989.119995,995.294
n65536_q128_r500,1,BA,A,1,33,988.127991,994.339
n65536_q128_r500,1,BA,A,1,34,989.184021,995.389
n65536_q128_r500,1,BA,A,1,35,989.184021,995.471
n65536_q128_r500,1,BA,A,1,36,990.271973,996.471
n65536_q128_r500,1,BA,A,1,37,991.135986,995.697
n65536_q128_r500,1,BA,A,1,38,989.888,995.317
n65536_q128_r500,1,BA,A,1,39,990.271973,996.427
n65536_q128_r500,1,BA,A,1,40,990.335999,996.553
n65536_q128_r500,1,BA,A,1,41,990.367981,996.554
n65536_q128_r500,1,BA,A,1,42,990.400024,995.634
n65536_q128_r500,1,BA,A,1,43,990.015991,995.398
n65536_q128_r500,1,BA,A,1,44,988.384033,994.516
n65536_q128_r500,1,BA,A,1,45,989.119995,995.401
n65536_q128_r500,1,BA,A,1,46,990.208008,996.392
n65536_q128_r500,1,BA,A,1,47,989.184021,995.405
n65536_q128_r500,1,BA,A,1,48,990.335999,996.486
n65536_q128_r500,1,BA,A,1,49,988.255981,994.564
n65536_q128_r500,1,BA,A,1,50,989.152039,995.49
n65536_q128_r500,1,BA,A,1,51,989.055969,995.29
n65536_q128_r500,1,BA,A,1,52,988.160034,994.406
n65536_q128_r500,1,BA,A,1,53,988.287964,994.459
n65536_q128_r500,1,BA,A,1,54,989.247986,995.532
n65536_q128_r500,1,BA,A,1,55,990.112,996.854
n65536_q128_r500,1,BA,A,1,56,990.688049,997.105
n65536_q128_r500,1,BA,A,1,57,990.271973,995.426
n65536_q128_r500,1,BA,A,1,58,988.640015,995.39
n65536_q128_r500,1,BA,A,1,59,989.216003,995.398
n65536_q128_r500,1,BA,A,1,60,990.304016,996.539
n65536_q128_r500,1,BA,A,1,61,990.367981,995.541
n65536_q128_r500,1,BA,A,1,62,989.888,996.471
n65536_q128_r500,1,BA,A,1,63,989.152039,995.328
n65536_q128_r500,1,BA,A,1,64,990.335999,996.486
n65536_q128_r500,1,BA,A,1,65,988.223999,994.447
n65536_q128_r500,1,BA,A,1,66,989.312012,995.583
n65536_q128_r500,1,BA,A,1,67,989.216003,995.476
n65536_q128_r500,1,BA,A,1,68,989.216003,995.405
n65536_q128_r500,1,BA,A,1,69,990.176025,996.519
n65536_q128_r500,1,BA,A,1,70,989.152039,995.488
n65536_q128_r500,1,BA,A,1,71,989.152039,995.421
n65536_q128_r500,1,BA,A,1,72,988.384033,994.417
n65536_q128_r500,1,BA,A,1,73,990.367981,996.522
n65536_q128_r500,1,BA,A,1,74,990.271973,996.51
n65536_q128_r500,1,BA,A,1,75,990.335999,996.474
n65536_q128_r500,1,BA,A,1,76,989.184021,995.465
n65536_q128_r500,1,BA,A,1,77,990.335999,996.549
n65536_q128_r500,1,BA,A,1,78,988.255981,994.499
n65536_q128_r500,1,BA,A,1,79,989.536011,995.845
n65536_q128_r500,1,BA,A,1,80,990.815979,997.074
n65536_q128_r500,1,BA,A,1,81,990.304016,996.563
n65536_q128_r500,1,BA,A,1,82,990.304016,996.44
n65536_q128_r500,1,BA,A,1,83,989.119995,995.453
n65536_q128_r500,1,BA,A,1,84,990.304016,996.53
n65536_q128_r500,1,BA,A,1,85,990.335999,996.571
n65536_q128_r500,1,BA,A,1,86,989.312012,995.467
n65536_q128_r500,1,BA,A,1,87,988.384033,994.556
n65536_q128_r500,1,BA,A,1,88,989.247986,995.446
n65536_q128_r500,1,BA,A,1,89,990.335999,996.48
n65536_q128_r500,1,BA,A,1,90,988.384033,994.509
n65536_q128_r500,1,BA,A,1,91,989.152039,995.391
n65536_q128_r500,1,BA,A,1,92,988.287964,994.516
n65536_q128_r500,1,BA,A,1,93,989.216003,995.409
n65536_q128_r500,1,BA,A,1,94,988.255981,994.448
n65536_q128_r500,1,BA,A,1,95,990.23999,996.527
n65536_q128_r500,1,BA,A,1,96,990.304016,996.506
n65536_q128_r500,1,BA,A,1,97,989.216003,995.454
n65536_q128_r500,1,BA,A,1,98,988.287964,994.414
n65536_q128_r500,1,BA,A,1,99,988.35199,994.616
n65536_q128_r500,1,BA,A,64,0,987.328003,987.429109
n65536_q128_r500,1,BA,A,64,1,987.178955,987.281484
n65536_q128_r500,1,BA,A,64,2,987.323975,987.428188
n65536_q128_r500,1,BA,A,64,3,987.320007,987.423797
n65536_q128_r500,1,BA,A,64,4,987.3255,987.426656
n65536_q128_r500,1,BA,A,64,5,987.202515,987.310938
n65536_q128_r500,1,BA,A,64,6,987.254028,987.359781
n65536_q128_r500,1,BA,A,64,7,987.294006,987.396234
n65536_q128_r500,1,BA,A,64,8,987.289001,987.395031
n65536_q128_r500,1,BA,A,64,9,987.270996,987.373281
n65536_q128_r500,1,BA,A,64,10,987.262512,987.365875
n65536_q128_r500,1,BA,A,64,11,987.265015,987.373844
n65536_q128_r500,1,BA,A,64,12,987.31897,987.409531
n65536_q128_r500,1,BA,A,64,13,987.321472,987.410062
n65536_q128_r500,1,BA,A,64,14,987.315491,987.410547
n65536_q128_r500,1,BA,A,64,15,987.258484,987.362203
n65536_q128_r500,1,BA,A,64,16,987.290955,987.39525
n65536_q128_r500,1,BA,A,64,17,987.218994,987.325
n65536_q128_r500,1,BA,A,64,18,987.263,987.364969
n65536_q128_r500,1,BA,A,64,19,987.239502,987.330734
n65536_q128_r500,2,AB,A,1,0,1091.519897,1115.893
n65536_q128_r500,2,AB,A,1,1,1087.104004,1095.255
n65536_q128_r500,2,AB,A,1,2,1081.248047,1090.124
n65536_q128_r500,2,AB,A,1,3,1082.335938,1090.848
n65536_q128_r500,2,AB,A,1,4,1082.975952,1090.483
n65536_q128_r500,2,AB,A,1,5,1077.631958,1085.373
n65536_q128_r500,2,AB,A,1,6,1056.416016,1062.986
n65536_q128_r500,2,AB,A,1,7,990.208008,996.34
n65536_q128_r500,2,AB,A,1,8,991.104004,997.396
n65536_q128_r500,2,AB,A,1,9,989.055969,995.251
n65536_q128_r500,2,AB,A,1,10,988.799988,995.195
n65536_q128_r500,2,AB,A,1,11,991.231995,997.533
n65536_q128_r500,2,AB,A,1,12,990.208008,996.403
n65536_q128_r500,2,AB,A,1,13,991.199951,997.439
n65536_q128_r500,2,AB,A,1,14,990.23999,996.417
n65536_q128_r500,2,AB,A,1,15,991.072021,997.27
n65536_q128_r500,2,AB,A,1,16,990.23999,996.378
n65536_q128_r500,2,AB,A,1,17,991.392029,997.643
n65536_q128_r500,2,AB,A,1,18,989.152039,995.448
n65536_q128_r500,2,AB,A,1,19,988.992004,995.175
n65536_q128_r500,2,AB,A,1,20,991.424011,996.927
n65536_q128_r500,2,AB,A,1,21,991.807983,997.196
n65536_q128_r500,2,AB,A,1,22,991.231995,997.452
n65536_q128_r500,2,AB,A,1,23,992.320007,998.5
n65536_q128_r500,2,AB,A,1,24,990.975952,996.349
n65536_q128_r500,2,AB,A,1,25,989.952026,994.2
n65536_q128_r500,2,AB,A,1,26,992.223999,996.498
n65536_q128_r500,2,AB,A,1,27,990.080017,995.389
n65536_q128_r500,2,AB,A,1,28,990.495972,996.567
n65536_q128_r500,2,AB,A,1,29,991.487976,997.61
n65536_q128_r500,2,AB,A,1,30,990.400024,996.598
n65536_q128_r500,2,AB,A,1,31,991.328003,997.407
n65536_q128_r500,2,AB,A,1,32,996.415955,1002.73
n65536_q128_r500,2,AB,A,1,33,991.16803,997.431
n65536_q128_r500,2,AB,A,1,34,988.992004,995.19
n65536_q128_r500,2,AB,A,1,35,990.335999,996.451
n65536_q128_r500,2,AB,A,1,36,991.199951,997.364
n65536_q128_r500,2,AB,A,1,37,990.432007,996.655
n65536_q128_r500,2,AB,A,1,38,991.104004,997.321
n65536_q128_r500,2,AB,A,1,39,990.144043,996.297
n65536_q128_r500,2,AB,A,1,40,991.296021,997.513
n65536_q128_r500,2,AB,A,1,41,990.144043,996.505
n65536_q128_r500,2,AB,A,1,42,991.16803,997.529
n65536_q128_r500,2,AB,A,1,43,991.231995,997.535
n65536_q128_r500,2,AB,A,1,44,990.23999,996.476
n65536_q128_r500,2,AB,A,1,45,991.328003,997.519
n65536_q128_r500,2,AB,A,1,46,990.23999,995.52
n65536_q128_r500,2,AB,A,1,47,989.888,995.348
n65536_q128_r500,2,AB,A,1,48,990.304016,996.45
n65536_q128_r500,2,AB,A,1,49,991.16803,997.428
n65536_q128_r500,2,AB,A,1,50,989.216003,995.434
n65536_q128_r500,2,AB,A,1,51,990.23999,996.508
n65536_q128_r500,2,AB,A,1,52,991.072021,997.438
n65536_q128_r500,2,AB,A,1,53,989.184021,995.527
n65536_q128_r500,2,AB,A,1,54,991.296021,997.464
n65536_q128_r500,2,AB,A,1,55,990.208008,996.52
n65536_q128_r500,2,AB,A,1,56,991.263977,997.466
n65536_q128_r500,2,AB,A,1,57,990.015991,996.428
n65536_q128_r500,2,AB,A,1,58,988.608032,995.389
n65536_q128_r500,2,AB,A,1,59,990.23999,996.474
n65536_q128_r500,2,AB,A,1,60,988.895996,995.471
n65536_q128_r500,2,AB,A,1,61,989.312012,995.539
n65536_q128_r500,2,AB,A,1,62,990.080017,996.276
n65536_q128_r500,2,AB,A,1,63,990.432007,996.651
n65536_q128_r500,2,AB,A,1,64,990.271973,995.617
n65536_q128_r500,2,AB,A,1,65,990.944031,997.352
n65536_q128_r500,2,AB,A,1,66,989.184021,994.492
n65536_q128_r500,2,AB,A,1,67,989.791992,995.306
n65536_q128_r500,2,AB,A,1,68,991.296021,997.486
n65536_q128_r500,2,AB,A,1,69,990.176025,996.435
n65536_q128_r500,2,AB,A,1,70,991.231995,997.521
n65536_q128_r500,2,AB,A,1,71,990.144043,996.42
n65536_q128_r500,2,AB,A,1,72,991.296021,997.533
n65536_q128_r500,2,AB,A,1,73,991.135986,997.231
n65536_q128_r500,2,AB,A,1,74,988.895996,995.686
n65536_q128_r500,2,AB,A,1,75,991.199951,997.442
n65536_q128_r500,2,AB,A,1,76,990.271973,996.474
n65536_q128_r500,2,AB,A,1,77,991.16803,997.395
n65536_q128_r500,2,AB,A,1,78,988.83197,996.458
n65536_q128_r500,2,AB,A,1,79,991.263977,997.412
n65536_q128_r500,2,AB,A,1,80,990.112,996.524
n65536_q128_r500,2,AB,A,1,81,991.199951,997.355
n65536_q128_r500,2,AB,A,1,82,989.279968,995.494
n65536_q128_r500,2,AB,A,1,83,990.208008,996.389
n65536_q128_r500,2,AB,A,1,84,989.40802,995.54
n65536_q128_r500,2,AB,A,1,85,990.208008,996.396
n65536_q128_r500,2,AB,A,1,86,991.392029,997.774
n65536_q128_r500,2,AB,A,1,87,989.632019,994.205
n65536_q128_r500,2,AB,A,1,88,990.783997,997.438
n65536_q128_r500,2,AB,A,1,89,990.271973,996.503
n65536_q128_r500,2,AB,A,1,90,988.864014,995.451
n65536_q128_r500,2,AB,A,1,91,991.104004,997.304
n65536_q128_r500,2,AB,A,1,92,990.208008,996.423
n65536_q128_r500,2,AB,A,1,93,991.392029,997.596
n65536_q128_r500,2,AB,A,1,94,990.176025,996.478
n65536_q128_r500,2,AB,A,1,95,991.328003,997.538
n65536_q128_r500,2,AB,A,1,96,992.287964,998.455
n65536_q128_r500,2,AB,A,1,97,991.263977,997.5
n65536_q128_r500,2,AB,A,1,98,989.247986,995.535
n65536_q128_r500,2,AB,A,1,99,990.271973,996.527
n65536_q128_r500,2,AB,A,64,0,987.326477,987.424922
n65536_q128_r500,2,AB,A,64,1,987.355469,987.460031
n65536_q128_r500,2,AB,A,64,2,987.27002,987.377187
n65536_q128_r500,2,AB,A,64,3,987.31897,987.424094
n65536_q128_r500,2,AB,A,64,4,987.164001,987.267531
n65536_q128_r500,2,AB,A,64,5,987.140991,987.246734
n65536_q128_r500,2,AB,A,64,6,987.317505,987.425984
n65536_q128_r500,2,AB,A,64,7,987.291504,987.397297
n65536_q128_r500,2,AB,A,64,8,987.353027,987.456688
n65536_q128_r500,2,AB,A,64,9,987.318542,987.434891
n65536_q128_r500,2,AB,A,64,10,987.269531,987.383625
n65536_q128_r500,2,AB,A,64,11,987.19104,987.294141
n65536_q128_r500,2,AB,A,64,12,991.244507,991.347609
n65536_q128_r500,2,AB,A,64,13,987.318542,987.420187
n65536_q128_r500,2,AB,A,64,14,987.277527,987.380531
n65536_q128_r500,2,AB,A,64,15,987.357483,987.459531
n65536_q128_r500,2,AB,A,64,16,987.304993,987.408172
n65536_q128_r500,2,AB,A,64,17,987.32605,987.427797
n65536_q128_r500,2,AB,A,64,18,987.242493,987.332672
n65536_q128_r500,2,AB,A,64,19,987.317993,987.408328
n65536_q128_r500,2,AB,B,1,0,788.864014,797.066
n65536_q128_r500,2,AB,B,1,1,791.007996,795.868
n65536_q128_r500,2,AB,B,1,2,786.559998,793.204
n65536_q128_r500,2,AB,B,1,3,786.112,792.638
n65536_q128_r500,2,AB,B,1,4,785.216003,791.685
n65536_q128_r500,2,AB,B,1,5,784.320007,790.55
n65536_q128_r500,2,AB,B,1,6,783.16803,789.22
n65536_q128_r500,2,AB,B,1,7,785.343994,792.038
n65536_q128_r500,2,AB,B,1,8,785.216003,791.573
n65536_q128_r500,2,AB,B,1,9,787.328003,793.782
n65536_q128_r500,2,AB,B,1,10,786.271973,792.293
n65536_q128_r500,2,AB,B,1,11,786.624023,792.898
n65536_q128_r500,2,AB,B,1,12,786.59198,792.844
n65536_q128_r500,2,AB,B,1,13,785.503967,791.715
n65536_q128_r500,2,AB,B,1,14,786.400024,792.719
n65536_q128_r500,2,AB,B,1,15,785.247986,791.266
n65536_q128_r500,2,AB,B,1,16,783.616028,789.974
n65536_q128_r500,2,AB,B,1,17,783.487976,789.672
n65536_q128_r500,2,AB,B,1,18,784.447998,790.738
n65536_q128_r500,2,AB,B,1,19,785.343994,791.615
n65536_q128_r500,2,AB,B,1,20,784.47998,790.474
n65536_q128_r500,2,AB,B,1,21,784.544006,791.04
n65536_q128_r500,2,AB,B,1,22,785.119995,790.661
n65536_q128_r500,2,AB,B,1,23,787.231995,793.598
n65536_q128_r500,2,AB,B,1,24,785.856018,792.639
n65536_q128_r500,2,AB,B,1,25,784.320007,790.392
n65536_q128_r500,2,AB,B,1,26,787.583984,792.846
n65536_q128_r500,2,AB,B,1,27,787.807983,794.092
n65536_q128_r500,2,AB,B,1,28,785.343994,790.539
n65536_q128_r500,2,AB,B,1,29,784.192017,789.637
n65536_q128_r500,2,AB,B,1,30,785.279968,791.355
n65536_q128_r500,2,AB,B,1,31,783.519958,789.97
n65536_q128_r500,2,AB,B,1,32,791.616028,797.853
n65536_q128_r500,2,AB,B,1,33,783.392029,789.639
n65536_q128_r500,2,AB,B,1,34,785.216003,791.613
n65536_q128_r500,2,AB,B,1,35,787.616028,793.599
n65536_q128_r500,2,AB,B,1,36,784.671997,791.08
n65536_q128_r500,2,AB,B,1,37,784.255981,790.559
n65536_q128_r500,2,AB,B,1,38,783.072021,789.641
n65536_q128_r500,2,AB,B,1,39,785.823975,792.308
n65536_q128_r500,2,AB,B,1,40,784.575989,791.064
n65536_q128_r500,2,AB,B,1,41,785.503967,791.688
n65536_q128_r500,2,AB,B,1,42,783.231995,789.719
n65536_q128_r500,2,AB,B,1,43,785.343994,791.689
n65536_q128_r500,2,AB,B,1,44,786.495972,792.483
n65536_q128_r500,2,AB,B,1,45,780.544006,786.911
n65536_q128_r500,2,AB,B,1,46,784.287964,790.512
n65536_q128_r500,2,AB,B,1,47,783.328003,789.681
n65536_q128_r500,2,AB,B,1,48,784.160034,790.49
n65536_q128_r500,2,AB,B,1,49,786.688049,792.777
n65536_q128_r500,2,AB,B,1,50,786.559998,792.124
n65536_q128_r500,2,AB,B,1,51,788.160034,793.619
n65536_q128_r500,2,AB,B,1,52,786.400024,792.624
n65536_q128_r500,2,AB,B,1,53,789.503967,795.688
n65536_q128_r500,2,AB,B,1,54,784.35199,790.397
n65536_q128_r500,2,AB,B,1,55,784.544006,791.038
n65536_q128_r500,2,AB,B,1,56,779.552002,786.436
n65536_q128_r500,2,AB,B,1,57,784.320007,790.564
n65536_q128_r500,2,AB,B,1,58,783.263977,789.483
n65536_q128_r500,2,AB,B,1,59,784.416016,790.381
n65536_q128_r500,2,AB,B,1,60,782.46405,788.905
n65536_q128_r500,2,AB,B,1,61,782.271973,788.63
n65536_q128_r500,2,AB,B,1,62,789.440002,795.735
n65536_q128_r500,2,AB,B,1,63,784.447998,790.422
n65536_q128_r500,2,AB,B,1,64,784.544006,791.083
n65536_q128_r500,2,AB,B,1,65,784.416016,790.608
n65536_q128_r500,2,AB,B,1,66,787.231995,793.687
n65536_q128_r500,2,AB,B,1,67,780.35199,786.539
n65536_q128_r500,2,AB,B,1,68,781.088013,787.358
n65536_q128_r500,2,AB,B,1,69,786.752014,793.016
n65536_q128_r500,2,AB,B,1,70,782.208008,788.61
n65536_q128_r500,2,AB,B,1,71,785.023987,791.64
n65536_q128_r500,2,AB,B,1,72,785.184021,791.687
n65536_q128_r500,2,AB,B,1,73,787.359985,793.403
n65536_q128_r500,2,AB,B,1,74,784.768005,790.093
n65536_q128_r500,2,AB,B,1,75,787.16803,792.71
n65536_q128_r500,2,AB,B,1,76,787.16803,792.609
n65536_q128_r500,2,AB,B,1,77,787.455994,793.621
n65536_q128_r500,2,AB,B,1,78,784.416016,790.443
n65536_q128_r500,2,AB,B,1,79,788.703979,795.111
n65536_q128_r500,2,AB,B,1,80,788.35199,794.672
n65536_q128_r500,2,AB,B,1,81,785.471985,791.708
n65536_q128_r500,2,AB,B,1,82,782.23999,788.704
n65536_q128_r500,2,AB,B,1,83,785.279968,791.354
n65536_q128_r500,2,AB,B,1,84,785.664001,792.122
n65536_q128_r500,2,AB,B,1,85,785.503967,791.758
n65536_q128_r500,2,AB,B,1,86,782.143982,788.557
n65536_q128_r500,2,AB,B,1,87,788.544006,794.5
n65536_q128_r500,2,AB,B,1,88,781.759949,788.488
n65536_q128_r500,2,AB,B,1,89,787.616028,794.112
n65536_q128_r500,2,AB,B,1,90,787.487976,793.757
n65536_q128_r500,2,AB,B,1,91,784.35199,790.59
n65536_q128_r500,2,AB,B,1,92,787.296021,793.386
n65536_q128_r500,2,AB,B,1,93,787.679993,793.148
n65536_q128_r500,2,AB,B,1,94,790.208008,795.71
n65536_q128_r500,2,AB,B,1,95,782.304016,788.593
n65536_q128_r500,2,AB,B,1,96,787.136047,793.711
n65536_q128_r500,2,AB,B,1,97,782.23999,788.305
n65536_q128_r500,2,AB,B,1,98,786.368042,793.092
n65536_q128_r500,2,AB,B,1,99,787.424011,793.437
n65536_q128_r500,2,AB,B,64,0,784.819458,784.952344
n65536_q128_r500,2,AB,B,64,1,784.485535,784.590766
n65536_q128_r500,2,AB,B,64,2,784.364014,784.467359
n65536_q128_r500,2,AB,B,64,3,784.297974,784.400094
n65536_q128_r500,2,AB,B,64,4,784.409973,784.516484
n65536_q128_r500,2,AB,B,64,5,784.37854,784.466937
n65536_q128_r500,2,AB,B,64,6,784.762024,784.851859
n65536_q128_r500,2,AB,B,64,7,784.505493,784.605391
n65536_q128_r500,2,AB,B,64,8,784.718994,784.821406
n65536_q128_r500,2,AB,B,64,9,784.552979,784.656703
n65536_q128_r500,2,AB,B,64,10,784.541504,784.6435
n65536_q128_r500,2,AB,B,64,11,784.516541,784.621172
n65536_q128_r500,2,AB,B,64,12,784.411011,784.514641
n65536_q128_r500,2,AB,B,64,13,784.679016,784.780422
n65536_q128_r500,2,AB,B,64,14,784.54248,784.644078
n65536_q128_r500,2,AB,B,64,15,784.16803,784.270906
n65536_q128_r500,2,AB,B,64,16,784.411499,784.516031
n65536_q128_r500,2,AB,B,64,17,784.901489,785.002781
n65536_q128_r500,2,AB,B,64,18,784.416016,784.516844
n65536_q128_r500,2,AB,B,64,19,784.328003,784.431422
n65536_q128_r500,3,BA,B,1,0,850.144043,870.163
n65536_q128_r500,3,BA,B,1,1,841.503967,849.901
n65536_q128_r500,3,BA,B,1,2,840.0,847.962
n65536_q128_r500,3,BA,B,1,3,839.007996,846.534
n65536_q128_r500,3,BA,B,1,4,838.080017,846.021
n65536_q128_r500,3,BA,B,1,5,843.231995,850.717
n65536_q128_r500,3,BA,B,1,6,837.728027,844.023
n65536_q128_r500,3,BA,B,1,7,832.032043,838.466
n65536_q128_r500,3,BA,B,1,8,839.07196,845.883
n65536_q128_r500,3,BA,B,1,9,837.184021,843.45
n65536_q128_r500,3,BA,B,1,10,833.695984,840.07
n65536_q128_r500,3,BA,B,1,11,835.104004,841.637
n65536_q128_r500,3,BA,B,1,12,840.416016,846.674
n65536_q128_r500,3,BA,B,1,13,835.328003,841.752
n65536_q128_r500,3,BA,B,1,14,836.447998,842.784
n65536_q128_r500,3,BA,B,1,15,833.151978,839.682
n65536_q128_r500,3,BA,B,1,16,836.512024,842.582
n65536_q128_r500,3,BA,B,1,17,837.53595,843.984
n65536_q128_r500,3,BA,B,1,18,838.783997,845.112
n65536_q128_r500,3,BA,B,1,19,835.200012,841.722
n65536_q128_r500,3,BA,B,1,20,838.335999,844.558
n65536_q128_r500,3,BA,B,1,21,834.079956,841.895
n65536_q128_r500,3,BA,B,1,22,842.495972,848.603
n65536_q128_r500,3,BA,B,1,23,837.472046,844.277
n65536_q128_r500,3,BA,B,1,24,837.472046,842.845
n65536_q128_r500,3,BA,B,1,25,832.960022,839.67
n65536_q128_r500,3,BA,B,1,26,831.455994,837.817
n65536_q128_r500,3,BA,B,1,27,832.127991,838.733
n65536_q128_r500,3,BA,B,1,28,833.375977,839.391
n65536_q128_r500,3,BA,B,1,29,816.223999,823.003
n65536_q128_r500,3,BA,B,1,30,816.735962,822.188
n65536_q128_r500,3,BA,B,1,31,823.616028,830.552
n65536_q128_r500,3,BA,B,1,32,821.151978,827.457
n65536_q128_r500,3,BA,B,1,33,821.984009,828.391
n65536_q128_r500,3,BA,B,1,34,821.18396,827.171
n65536_q128_r500,3,BA,B,1,35,822.23999,828.782
n65536_q128_r500,3,BA,B,1,36,820.191956,826.562
n65536_q128_r500,3,BA,B,1,37,817.695984,824.323
n65536_q128_r500,3,BA,B,1,38,819.167969,825.41
n65536_q128_r500,3,BA,B,1,39,817.920044,824.393
n65536_q128_r500,3,BA,B,1,40,816.735962,823.139
n65536_q128_r500,3,BA,B,1,41,822.143982,828.966
n65536_q128_r500,3,BA,B,1,42,819.104004,825.401
n65536_q128_r500,3,BA,B,1,43,818.815979,825.231
n65536_q128_r500,3,BA,B,1,44,818.175964,824.55
n65536_q128_r500,3,BA,B,1,45,816.92804,823.487
n65536_q128_r500,3,BA,B,1,46,820.191956,826.145
n65536_q128_r500,3,BA,B,1,47,821.18396,828.0
n65536_q128_r500,3,BA,B,1,48,823.711975,830.298
n65536_q128_r500,3,BA,B,1,49,818.783997,825.277
n65536_q128_r500,3,BA,B,1,50,822.175964,827.612
n65536_q128_r500,3,BA,B,1,51,819.583984,824.158
n65536_q128_r500,3,BA,B,1,52,817.119995,821.516
n65536_q128_r500,3,BA,B,1,53,822.81604,828.596
n65536_q128_r500,3,BA,B,1,54,818.144043,823.556
n65536_q128_r500,3,BA,B,1,55,815.455994,821.185
n65536_q128_r500,3,BA,B,1,56,817.920044,824.393
n65536_q128_r500,3,BA,B,1,57,822.656006,829.263
n65536_q128_r500,3,BA,B,1,58,819.231995,825.789
n65536_q128_r500,3,BA,B,1,59,821.984009,828.462
n65536_q128_r500,3,BA,B,1,60,824.127991,830.422
n65536_q128_r500,3,BA,B,1,61,821.856018,828.347
n65536_q128_r500,3,BA,B,1,62,815.936035,822.04
n65536_q128_r500,3,BA,B,1,63,822.112,828.332
n65536_q128_r500,3,BA,B,1,64,825.471985,831.728
n65536_q128_r500,3,BA,B,1,65,822.175964,828.436
n65536_q128_r500,3,BA,B,1,66,819.263977,825.507
n65536_q128_r500,3,BA,B,1,67,820.0,826.426
n65536_q128_r500,3,BA,B,1,68,817.856018,824.281
n65536_q128_r500,3,BA,B,1,69,819.967957,826.187
n65536_q128_r500,3,BA,B,1,70,821.376038,827.864
n65536_q128_r500,3,BA,B,1,71,820.128052,826.499
n65536_q128_r500,3,BA,B,1,72,817.695984,823.49
n65536_q128_r500,3,BA,B,1,73,823.647949,830.444
n65536_q128_r500,3,BA,B,1,74,820.191956,826.421
n65536_q128_r500,3,BA,B,1,75,818.94397,825.175
n65536_q128_r500,3,BA,B,1,76,817.247986,823.518
n65536_q128_r500,3,BA,B,1,77,800.768005,807.301
n65536_q128_r500,3,BA,B,1,78,789.376038,795.544
n65536_q128_r500,3,BA,B,1,79,784.320007,789.747
n65536_q128_r500,3,BA,B,1,80,785.984009,790.297
n65536_q128_r500,3,BA,B,1,81,785.696045,791.689
n65536_q128_r500,3,BA,B,1,82,787.424011,794.803
n65536_q128_r500,3,BA,B,1,83,784.35199,790.54
n65536_q128_r500,3,BA,B,1,84,786.688049,792.894
n65536_q128_r500,3,BA,B,1,85,786.400024,792.509
n65536_q128_r500,3,BA,B,1,86,784.608032,790.901
n65536_q128_r500,3,BA,B,1,87,786.304016,792.538
n65536_q128_r500,3,BA,B,1,88,784.447998,790.633
n65536_q128_r500,3,BA,B,1,89,782.911987,789.528
n65536_q128_r500,3,BA,B,1,90,787.52002,793.77
n65536_q128_r500,3,BA,B,1,91,785.503967,791.772
n65536_q128_r500,3,BA,B,1,92,789.66394,795.874
n65536_q128_r500,3,BA,B,1,93,781.247986,787.599
n65536_q128_r500,3,BA,B,1,94,788.671997,794.485
n65536_q128_r500,3,BA,B,1,95,788.575989,795.245
n65536_q128_r500,3,BA,B,1,96,780.160034,786.267
n65536_q128_r500,3,BA,B,1,97,787.424011,793.653
n65536_q128_r500,3,BA,B,1,98,783.583984,789.763
n65536_q128_r500,3,BA,B,1,99,785.440002,791.454
n65536_q128_r500,3,BA,B,64,0,785.107971,785.208719
n65536_q128_r500,3,BA,B,64,1,785.242493,785.345984
n65536_q128_r500,3,BA,B,64,2,785.372498,785.471406
n65536_q128_r500,3,BA,B,64,3,785.132019,785.235781
n65536_q128_r500,3,BA,B,64,4,785.299011,785.405297
