case,pair,order,policy,sample,stage,calls,wall_s,thread_cpu_s,wall_fraction
n65536_q128_r500,1,BD,D,2,stage.candidates,1,0.000169938,0.000169243,0.00025467197138710995
n65536_q128_r500,1,BD,D,2,stage.cleanup,1,0.000356099,0.000355799,0.0005336560059491019
n65536_q128_r500,1,BD,D,2,stage.delivery,1,3.4411e-05,3.4128e-05,5.156890870436182e-05
n65536_q128_r500,1,BD,D,2,stage.leaf_distance,1,0.610880783,0.610776623,0.9154763107080895
n65536_q128_r500,1,BD,D,2,stage.node_distance_prune,4,0.028002351,0.028001587,0.04196479853030993
n65536_q128_r500,1,BD,D,2,stage.schedule,10,0.005067752,0.002473546,0.007594619168996747
n65536_q128_r500,1,BD,D,3,stage.aggregate,1,0.02211828,0.02211838,0.03316970852372901
n65536_q128_r500,1,BD,D,3,stage.alloc_init,1,0.000586992,0.000586693,0.0008802833468859577
n65536_q128_r500,1,BD,D,3,stage.candidates,1,0.000188427,0.000187765,0.00028257480545506637
n65536_q128_r500,1,BD,D,3,stage.cleanup,1,0.000254391,0.000254119,0.000381497807291523
n65536_q128_r500,1,BD,D,3,stage.delivery,1,2.4442e-05,2.4166e-05,3.6654478365270015e-05
n65536_q128_r500,1,BD,D,3,stage.leaf_distance,1,0.610826507,0.610776227,0.9160267975519577
n65536_q128_r500,1,BD,D,3,stage.node_distance_prune,4,0.028007286,0.028006249,0.04200116433830823
n65536_q128_r500,1,BD,D,3,stage.schedule,10,0.004808294,0.002461821,0.007210764601786173
n65536_q128_r500,1,BD,D,4,stage.aggregate,1,0.022088362,0.022088424,0.03311901214479072
n65536_q128_r500,1,BD,D,4,stage.alloc_init,1,0.000629128,0.000628817,0.0009433066097263297
n65536_q128_r500,1,BD,D,4,stage.candidates,1,0.000165259,0.000164932,0.00024778726589305125
n65536_q128_r500,1,BD,D,4,stage.cleanup,1,0.000248015,0.000247696,0.00037187057134839915
n65536_q128_r500,1,BD,D,4,stage.delivery,1,2.4214e-05,2.3931e-05,3.6306167024696646e-05
n65536_q128_r500,1,BD,D,4,stage.leaf_distance,1,0.610839799,0.610811692,0.9158855111846917
n65536_q128_r500,1,BD,D,4,stage.node_distance_prune,4,0.028011451,0.0280105,0.042000017287936973
n65536_q128_r500,1,BD,D,4,stage.schedule,10,0.004926454,0.002481103,0.007386663160299203
n65536_q128_r500,1,BD,D,5,stage.aggregate,1,0.022122281,0.022122381,0.033160313056060466
n65536_q128_r500,1,BD,D,5,stage.alloc_init,1,0.000629402,0.000629098,0.0009434455406343754
n65536_q128_r500,1,BD,D,5,stage.candidates,1,0.000163264,0.000162982,0.00024472545804768756
n65536_q128_r500,1,BD,D,5,stage.cleanup,1,0.000247027,0.000246751,0.00037028246107620856
n65536_q128_r500,1,BD,D,5,stage.delivery,1,2.3335e-05,2.3028e-05,3.49781247766978e-05
n65536_q128_r500,1,BD,D,5,stage.leaf_distance,1,0.610949611,0.610948316,0.9157862320905499
n65536_q128_r500,1,BD,D,5,stage.node_distance_prune,4,0.028007789,0.028007056,0.04198242718497639
n65536_q128_r500,1,BD,D,5,stage.schedule,10,0.00498224,0.00247007,0.0074681556626293045
n65536_q128_r500,1,BD,D,6,stage.aggregate,1,0.022127809,0.022127904,0.03316277253080761
n65536_q128_r500,1,BD,D,6,stage.alloc_init,1,0.000636499,0.000636231,0.0009539160227334986
n65536_q128_r500,1,BD,D,6,stage.candidates,1,0.000128821,0.000128544,0.0001930630149686834
n65536_q128_r500,1,BD,D,6,stage.cleanup,1,0.000254378,0.0002541,0.00038123429892411754
n65536_q128_r500,1,BD,D,6,stage.delivery,1,2.3724e-05,2.3451e-05,3.555497137203597e-05
n65536_q128_r500,1,BD,D,6,stage.leaf_distance,1,0.611228881,0.611229562,0.9160438950310478
n65536_q128_r500,1,BD,D,6,stage.node_distance_prune,4,0.02797019,0.027969362,0.04191870277863795
n65536_q128_r500,1,BD,D,6,stage.schedule,10,0.004869483,0.002456405,0.007297855701467536
n65536_q128_r500,1,BD,D,7,stage.aggregate,1,0.022116196,0.022116276,0.03312482551807062
n65536_q128_r500,1,BD,D,7,stage.alloc_init,1,0.000629129,0.000628836,0.000942286293418554
n65536_q128_r500,1,BD,D,7,stage.candidates,1,0.000170099,0.000169343,0.00025476803044240944
n65536_q128_r500,1,BD,D,7,stage.cleanup,1,0.000248873,0.00024861,0.00037275283241108864
n65536_q128_r500,1,BD,D,7,stage.delivery,1,2.383e-05,2.3557e-05,3.569169816073356e-05
n65536_q128_r500,1,BD,D,7,stage.leaf_distance,1,0.611331801,0.611311459,0.9156303028682178
n65536_q128_r500,1,BD,D,7,stage.node_distance_prune,4,0.027930792,0.027929923,0.04183371369929633
n65536_q128_r500,1,BD,D,7,stage.schedule,10,0.005205511,0.002454508,0.007796623054317176
n65536_q128_r500,2,DB,D,0,stage.aggregate,1,0.022105811,0.022105705,0.033081938679598716
n65536_q128_r500,2,DB,D,0,stage.alloc_init,1,0.000601761,0.000601231,0.000900551465936898
n65536_q128_r500,2,DB,D,0,stage.candidates,1,0.000171227,0.000170955,0.0002562457950215737
n65536_q128_r500,2,DB,D,0,stage.cleanup,1,0.0003121,0.000311728,0.0004670660154428516
n65536_q128_r500,2,DB,D,0,stage.delivery,1,4.106e-05,4.0779e-05,6.144739056098523e-05
n65536_q128_r500,2,DB,D,0,stage.leaf_distance,1,0.610937882,0.610607663,0.9142849158245275
n65536_q128_r500,2,DB,D,0,stage.node_distance_prune,4,0.028032327,0.028031226,0.041951128726309087
n65536_q128_r500,2,DB,D,0,stage.schedule,10,0.006001737,0.002514448,0.008981760289413438
n65536_q128_r500,2,DB,D,1,stage.aggregate,1,0.022123958,0.020572853,0.03315899443830552
n65536_q128_r500,2,DB,D,1,stage.alloc_init,1,0.000603688,0.000603394,0.0009047968285996468
n65536_q128_r500,2,DB,D,1,stage.candidates,1,0.000188131,0.000187228,0.00028196739402022264
n65536_q128_r500,2,DB,D,1,stage.cleanup,1,0.000322429,0.000322078,0.00048325084588157383
n65536_q128_r500,2,DB,D,1,stage.delivery,1,3.5746e-05,3.5469e-05,5.3575468512084015e-05
n65536_q128_r500,2,DB,D,1,stage.leaf_distance,1,0.611107853,0.61032994,0.9159175722007713
n65536_q128_r500,2,DB,D,1,stage.node_distance_prune,4,0.027986454,0.02794831,0.04194559908918167
n65536_q128_r500,2,DB,D,1,stage.schedule,10,0.004830562,0.002530151,0.007239960340364505
n65536_q128_r500,2,DB,D,2,stage.aggregate,1,0.022149916,0.022149994,0.03318244039477049
n65536_q128_r500,2,DB,D,2,stage.alloc_init,1,0.000613673,0.000613103,0.0009193338586195989
n65536_q128_r500,2,DB,D,2,stage.candidates,1,0.00017546,0.000175149,0.0002628538632682142
n65536_q128_r500,2,DB,D,2,stage.cleanup,1,0.000367195,0.000366881,0.0005500890477759712
n65536_q128_r500,2,DB,D,2,stage.delivery,1,3.9869e-05,3.9591e-05,5.9727121136671785e-05
n65536_q128_r500,2,DB,D,2,stage.leaf_distance,1,0.610875389,0.610799484,0.915142801630703
n65536_q128_r500,2,DB,D,2,stage.node_distance_prune,4,0.028012954,0.02801175,0.04196576530522497
n65536_q128_r500,2,DB,D,2,stage.schedule,10,0.00526341,0.002551605,0.007885031645187229
n65536_q128_r500,2,DB,D,3,stage.aggregate,1,0.022433376,0.022404454,0.033600150422145425
n65536_q128_r500,2,DB,D,3,stage.alloc_init,1,0.000580929,0.000580638,0.0008701009506810976
n65536_q128_r500,2,DB,D,3,stage.candidates,1,0.000184954,0.000184321,0.00027701948298720105
n65536_q128_r500,2,DB,D,3,stage.cleanup,1,0.000279535,0.000279197,0.0004186805431449293
n65536_q128_r500,2,DB,D,3,stage.delivery,1,3.1709e-05,3.1432e-05,4.749294844145656e-05
n65536_q128_r500,2,DB,D,3,stage.leaf_distance,1,0.611067926,0.610744811,0.91524228148935
n65536_q128_r500,2,DB,D,3,stage.node_distance_prune,4,0.028003447,0.028002441,0.04194286368394026
n65536_q128_r500,2,DB,D,3,stage.schedule,10,0.0050668,0.002493366,0.007588926524430671
n65536_q128_r500,2,DB,D,4,stage.aggregate,1,0.022120571,0.022120632,0.033143017464961934
n65536_q128_r500,2,DB,D,4,stage.alloc_init,1,0.0006227,0.000622381,0.0009329848210261751
n65536_q128_r500,2,DB,D,4,stage.candidates,1,0.000167994,0.000167691,0.0002517036326055424
n65536_q128_r500,2,DB,D,4,stage.cleanup,1,0.000281461,0.000281061,0.00042171003807748236
n65536_q128_r500,2,DB,D,4,stage.delivery,1,2.8894e-05,2.8607e-05,4.329157446399599e-05
n65536_q128_r500,2,DB,D,4,stage.leaf_distance,1,0.610978863,0.61016136,0.9154231654839103
n65536_q128_r500,2,DB,D,4,stage.node_distance_prune,4,0.027991907,0.027991141,0.041939978067410205
n65536_q128_r500,2,DB,D,4,stage.schedule,10,0.005226774,0.002466485,0.007831220178150418
n65536_q128_r500,2,DB,D,5,stage.aggregate,1,0.022116066,0.022115955,0.03315332279063014
n65536_q128_r500,2,DB,D,5,stage.alloc_init,1,0.000623308,0.000622902,0.0009343764538404836
n65536_q128_r500,2,DB,D,5,stage.candidates,1,0.000167237,0.000166931,0.00025069839471163685
n65536_q128_r500,2,DB,D,5,stage.cleanup,1,0.000254855,0.000254579,0.00038204308486898363
n65536_q128_r500,2,DB,D,5,stage.delivery,1,2.6361e-05,2.608e-05,3.9516736027275415e-05
n65536_q128_r500,2,DB,D,5,stage.leaf_distance,1,0.61096205,0.610913102,0.9158691268363509
n65536_q128_r500,2,DB,D,5,stage.node_distance_prune,4,0.028017923,0.028017103,0.04200056398556688
n65536_q128_r500,2,DB,D,5,stage.schedule,10,0.00490935,0.00246087,0.0073594130729298796
n65536_q128_r500,2,DB,D,6,stage.aggregate,1,0.02209908,0.022075329,0.03314705418288098
n65536_q128_r500,2,DB,D,6,stage.alloc_init,1,0.000629152,0.000628878,0.0009436834218106789
n65536_q128_r500,2,DB,D,6,stage.candidates,1,0.000129061,0.000128761,0.00019358235545990162
n65536_q128_r500,2,DB,D,6,stage.cleanup,1,0.000277885,0.00027761,0.00041680781062423787
n65536_q128_r500,2,DB,D,6,stage.delivery,1,2.9908e-05,2.9616e-05,4.4859880886516744e-05
n65536_q128_r500,2,DB,D,6,stage.leaf_distance,1,0.610696663,0.610224765,0.9160017239525632
n65536_q128_r500,2,DB,D,6,stage.node_distance_prune,4,0.027985649,0.02798475,0.041976490593549104
n65536_q128_r500,2,DB,D,6,stage.schedule,10,0.00483973,0.002465232,0.007259252083820439
n65536_q128_r500,2,DB,D,7,stage.aggregate,1,0.022114498,0.022109018,0.03315457094297728
n65536_q128_r500,2,DB,D,7,stage.alloc_init,1,0.00062447,0.000624052,0.0009362199818761893
n65536_q128_r500,2,DB,D,7,stage.candidates,1,0.00016003,0.000159732,0.00023992070667869803
n65536_q128_r500,2,DB,D,7,stage.cleanup,1,0.000272376,0.000272025,0.00040835244893030716
n65536_q128_r500,2,DB,D,7,stage.delivery,1,2.6511e-05,2.6233e-05,3.97459092342621e-05
n65536_q128_r500,2,DB,D,7,stage.leaf_distance,1,0.610748699,0.610014995,0.9156486875409324
n65536_q128_r500,2,DB,D,7,stage.node_distance_prune,4,0.027914194,0.027913478,0.04184961039084092
n65536_q128_r500,2,DB,D,7,stage.schedule,10,0.005143694,0.002474377,0.007711545956501774
n65536_q128_r500,2,DB,B,0,stage.aggregate,1,0.022144114,3.2578e-05,0.033397554118343345
n65536_q128_r500,2,DB,B,0,stage.alloc_init,1,0.000620555,0.000580433,0.0009359154850769172
n65536_q128_r500,2,DB,B,0,stage.candidates,1,0.00039188,0.000190638,0.0005910299011239009
n65536_q128_r500,2,DB,B,0,stage.cleanup,1,0.000744391,0.000743204,0.0011226838295588489
n65536_q128_r500,2,DB,B,0,stage.delivery,1,8.194e-05,5.995e-05,0.0001235811730583149
n65536_q128_r500,2,DB,B,0,stage.leaf_distance,1,0.610787892,3.483e-05,0.9211848203951105
n65536_q128_r500,2,DB,B,0,stage.node_distance_prune,4,0.027479736,8.7095e-05,0.04144469136212846
n65536_q128_r500,2,DB,B,0,stage.schedule,10,0.000771075,0.000482782,0.0011629283990229455
n65536_q128_r500,2,DB,B,1,stage.aggregate,1,0.022170733,3.5359e-05,0.033248479630062625
n65536_q128_r500,2,DB,B,1,stage.alloc_init,1,0.000570319,0.00054816,0.0008552824867873193
n65536_q128_r500,2,DB,B,1,stage.candidates,1,0.000462185,0.000196962,0.0006931186514140282
n65536_q128_r500,2,DB,B,1,stage.cleanup,1,0.000872949,0.000871798,0.0013091234757363925
n65536_q128_r500,2,DB,B,1,stage.delivery,1,0.000186571,0.000159915,0.00027979237732286133
n65536_q128_r500,2,DB,B,1,stage.leaf_distance,1,0.610843486,3.6969e-05,0.9160552879071452
n65536_q128_r500,2,DB,B,1,stage.node_distance_prune,4,0.028255423,9.6152e-05,0.042373423380016484
n65536_q128_r500,2,DB,B,1,stage.schedule,10,0.003433987,0.000709946,0.005149800271348712
n65536_q128_r500,2,DB,B,2,stage.aggregate,1,0.022162536,3.8559e-05,0.03329433774629928
n65536_q128_r500,2,DB,B,2,stage.alloc_init,1,0.000786874,0.000785595,0.001182105185064629
n65536_q128_r500,2,DB,B,2,stage.candidates,1,0.000452401,0.000216995,0.0006796330388708017
n65536_q128_r500,2,DB,B,2,stage.cleanup,1,0.000898773,0.000897692,0.0013502088307608229
n65536_q128_r500,2,DB,B,2,stage.delivery,1,0.00010043,7.9422e-05,0.0001508739947387265
n65536_q128_r500,2,DB,B,2,stage.leaf_distance,1,0.61066896,3.5165e-05,0.9173958524160469
n65536_q128_r500,2,DB,B,2,stage.node_distance_prune,4,0.028570366,0.000108431,0.04292069351356657
n65536_q128_r500,2,DB,B,2,stage.schedule,10,0.001981044,0.000688838,0.002976083063160268
n65536_q128_r500,2,DB,B,3,stage.aggregate,1,0.022190995,3.5393e-05,0.0331718424852695
n65536_q128_r500,2,DB,B,3,stage.alloc_init,1,0.000609645,0.000589608,0.0009113177625398106
n65536_q128_r500,2,DB,B,3,stage.candidates,1,0.000400977,0.000217862,0.0005993938480097854
n65536_q128_r500,2,DB,B,3,stage.cleanup,1,0.000837315,0.000836304,0.0012516465030321278
n65536_q128_r500,2,DB,B,3,stage.delivery,1,9.4751e-05,7.2098e-05,0.00014163696793775
n65536_q128_r500,2,DB,B,3,stage.leaf_distance,1,0.61055655,3.3992e-05,0.9126803780069155
n65536_q128_r500,2,DB,B,3,stage.node_distance_prune,4,0.028245207,0.000105126,0.042221881333749635
n65536_q128_r500,2,DB,B,3,stage.schedule,10,0.006008366,0.000831337,0.008981506712333033
n65536_q128_r500,2,DB,B,4,stage.aggregate,1,0.022142506,3.2877e-05,0.03315033112886273
n65536_q128_r500,2,DB,B,4,stage.alloc_init,1,0.000584479,0.000563684,0.0008750442424117019
n65536_q128_r500,2,DB,B,4,stage.candidates,1,0.000404101,0.000207167,0.0006049939405912122
n65536_q128_r500,2,DB,B,4,stage.cleanup,1,0.000822058,0.000820995,0.0012307321902557298
n65536_q128_r500,2,DB,B,4,stage.delivery,1,9.1071e-05,6.904e-05,0.00013634562439484752
n65536_q128_r500,2,DB,B,4,stage.leaf_distance,1,0.610641788,3.5238e-05,0.9142134803224531
n65536_q128_r500,2,DB,B,4,stage.node_distance_prune,4,0.028196208,0.000107881,0.04221354311830325
n65536_q128_r500,2,DB,B,4,stage.schedule,10,0.005034982,0.000831525,0.00753805014336966
n65536_q128_r500,2,DB,B,5,stage.aggregate,1,0.022181091,3.3364e-05,0.03320774710251319
n65536_q128_r500,2,DB,B,5,stage.alloc_init,1,0.000559454,0.000467354,0.000837569574350036
n65536_q128_r500,2,DB,B,5,stage.candidates,1,0.000408278,0.000204642,0.0006112410147688352
n65536_q128_r500,2,DB,B,5,stage.cleanup,1,0.000815303,0.000814204,0.001220606138621419
n65536_q128_r500,2,DB,B,5,stage.delivery,1,8.559e-05,6.3128e-05,0.000128138470488404
n65536_q128_r500,2,DB,B,5,stage.leaf_distance,1,0.610583357,3.3698e-05,0.9141163391944754
n65536_q128_r500,2,DB,B,5,stage.node_distance_prune,4,0.028230447,9.1938e-05,0.042264356814861
n65536_q128_r500,2,DB,B,5,stage.schedule,10,0.00506546,0.000744707,0.007583599681273407
n65536_q128_r500,2,DB,B,6,stage.aggregate,1,0.022164939,3.5362e-05,0.03317442786051587
n65536_q128_r500,2,DB,B,6,stage.alloc_init,1,0.000582192,0.000541509,0.0008713710651299089
n65536_q128_r500,2,DB,B,6,stage.candidates,1,0.000408494,0.000202343,0.0006113959859963328
n65536_q128_r500,2,DB,B,6,stage.cleanup,1,0.000876529,0.000875436,0.0013119074263254285
n65536_q128_r500,2,DB,B,6,stage.delivery,1,9.0677e-05,6.8469e-05,0.00013571693543158397
n65536_q128_r500,2,DB,B,6,stage.leaf_distance,1,0.610696401,3.5508e-05,0.9140338125744977
n65536_q128_r500,2,DB,B,6,stage.node_distance_prune,4,0.028267951,0.00010199,0.0423088509837134
n65536_q128_r500,2,DB,B,6,stage.schedule,10,0.005025206,0.000794076,0.007521262924803516
n65536_q128_r500,2,DB,B,7,stage.aggregate,1,0.022360085,5.9147e-05,0.0334412019870908
n65536_q128_r500,2,DB,B,7,stage.alloc_init,1,0.000569187,0.000547945,0.000851262302241975
n65536_q128_r500,2,DB,B,7,stage.candidates,1,0.000401518,0.000206181,0.0006005006036181314
n65536_q128_r500,2,DB,B,7,stage.cleanup,1,0.000752768,0.000751671,0.0011258216029777332
n65536_q128_r500,2,DB,B,7,stage.delivery,1,8.7414e-05,6.4578e-05,0.0001307342628840434
n65536_q128_r500,2,DB,B,7,stage.leaf_distance,1,0.61090816,3.5211e-05,0.913659459439532
n65536_q128_r500,2,DB,B,7,stage.node_distance_prune,4,0.028243823,0.000108896,0.0422407781468917
n65536_q128_r500,2,DB,B,7,stage.schedule,10,0.005292192,0.00081682,0.007914874278271575
n65536_q128_r500,3,BD,B,0,stage.aggregate,1,0.022332745,3.2624e-05,0.03366746189648315
n65536_q128_r500,3,BD,B,0,stage.alloc_init,1,0.000607596,0.000564334,0.000915974063128181
n65536_q128_r500,3,BD,B,0,stage.candidates,1,0.000392928,0.000195602,0.0005923538941613012
n65536_q128_r500,3,BD,B,0,stage.cleanup,1,0.000713708,0.00071272,0.0010759419361666106
n65536_q128_r500,3,BD,B,0,stage.delivery,1,7.9181e-05,5.7477e-05,0.00011936836696185049
n65536_q128_r500,3,BD,B,0,stage.leaf_distance,1,0.610906998,3.4692e-05,0.9209655184555192
n65536_q128_r500,3,BD,B,0,stage.node_distance_prune,4,0.027494749,9.5635e-05,0.04144937912069779
n65536_q128_r500,3,BD,B,0,stage.schedule,10,0.000780743,0.000494522,0.001176999746490901
n65536_q128_r500,3,BD,B,1,stage.aggregate,1,0.022181961,3.1699e-05,0.03328008964725511
n65536_q128_r500,3,BD,B,1,stage.alloc_init,1,0.000574266,0.00052963,0.0008615840574857473
n65536_q128_r500,3,BD,B,1,stage.candidates,1,0.000461448,0.000203805,0.0006923207018327449
n65536_q128_r500,3,BD,B,1,stage.cleanup,1,0.000869513,0.000868592,0.001304549700968897
n65536_q128_r500,3,BD,B,1,stage.delivery,1,8.2234e-05,6.0832e-05,0.0001233774999447694
n65536_q128_r500,3,BD,B,1,stage.leaf_distance,1,0.610631708,3.4948e-05,0.9161443383520739
n65536_q128_r500,3,BD,B,1,stage.node_distance_prune,4,0.028242571,0.000115815,0.04237295768164805
n65536_q128_r500,3,BD,B,1,stage.schedule,10,0.003458407,0.000742716,0.0051887249732651955
n65536_q128_r500,3,BD,B,2,stage.aggregate,1,0.021892511,3.0719e-05,0.03325253645679133
n65536_q128_r500,3,BD,B,2,stage.alloc_init,1,0.000596018,0.000549224,0.0009052917810069324
n65536_q128_r500,3,BD,B,2,stage.candidates,1,0.000480479,0.000191319,0.0007297995859964462
n65536_q128_r500,3,BD,B,2,stage.cleanup,1,0.000707617,0.000706552,0.001074799509747663
n65536_q128_r500,3,BD,B,2,stage.delivery,1,7.888e-05,5.8073e-05,0.00011981083740059332
n65536_q128_r500,3,BD,B,2,stage.leaf_distance,1,0.604079674,3.7471e-05,0.9175366581974824
n65536_q128_r500,3,BD,B,2,stage.node_distance_prune,4,0.028572826,9.1229e-05,0.043399267367665376
n65536_q128_r500,3,BD,B,2,stage.schedule,10,0.001944357,0.000566011,0.002953283980422229
n65536_q128_r500,3,BD,B,3,stage.aggregate,1,0.022170843,3.2107e-05,0.03315372275412675
n65536_q128_r500,3,BD,B,3,stage.alloc_init,1,0.000576757,0.000535031,0.0008624679573303498
n65536_q128_r500,3,BD,B,3,stage.candidates,1,0.00040598,0.000207273,0.0006070923132566669
n65536_q128_r500,3,BD,B,3,stage.cleanup,1,0.000742154,0.000741204,0.0011097984842915619
n65536_q128_r500,3,BD,B,3,stage.delivery,1,0.000182469,0.000155424,0.000272859567731491
n65536_q128_r500,3,BD,B,3,stage.leaf_distance,1,0.610642361,3.6338e-05,0.9131392765949127
n65536_q128_r500,3,BD,B,3,stage.node_distance_prune,4,0.02816403,0.000105003,0.042115784332553724
n65536_q128_r500,3,BD,B,3,stage.schedule,10,0.005821955,0.000800417,0.008706005538761066
n65536_q128_r500,3,BD,B,4,stage.aggregate,1,0.022168176,3.7439e-05,0.033161533579864025
n65536_q128_r500,3,BD,B,4,stage.alloc_init,1,0.000760534,0.000759267,0.0011376882689684664
n65536_q128_r500,3,BD,B,4,stage.candidates,1,0.000421873,0.000224639,0.0006310828484913678
n65536_q128_r500,3,BD,B,4,stage.cleanup,1,0.000846084,0.000844992,0.0012656631279626105
n65536_q128_r500,3,BD,B,4,stage.delivery,1,0.00010071,7.8205e-05,0.00015065281179778192
n65536_q128_r500,3,BD,B,4,stage.leaf_distance,1,0.610675198,3.6271e-05,0.913513411516902
n65536_q128_r500,3,BD,B,4,stage.node_distance_prune,4,0.028278639,0.000107305,0.04230221903648511
n65536_q128_r500,3,BD,B,4,stage.schedule,10,0.00520461,0.00092783,0.007785613452595112
n65536_q128_r500,3,BD,B,5,stage.aggregate,1,0.022173448,3.3004e-05,0.03318314029310903
n65536_q128_r500,3,BD,B,5,stage.alloc_init,1,0.000613526,0.00057336,0.000918157578896616
n65536_q128_r500,3,BD,B,5,stage.candidates,1,0.000410078,0.000210912,0.0006136923677868037
n65536_q128_r500,3,BD,B,5,stage.cleanup,1,0.000895475,0.000894649,0.001340101573466238
n65536_q128_r500,3,BD,B,5,stage.delivery,1,8.1179e-05,5.8023e-05,0.0001214864799490949
n65536_q128_r500,3,BD,B,5,stage.leaf_distance,1,0.610693994,3.616e-05,0.9139194084321521
n65536_q128_r500,3,BD,B,5,stage.node_distance_prune,4,0.028251519,0.000110894,0.042279131259623466
n65536_q128_r500,3,BD,B,5,stage.schedule,10,0.005068457,0.00084476,0.00758507741784636
n65536_q128_r500,3,BD,B,6,stage.aggregate,1,0.022182147,7.0466e-05,0.03319208569933238
n65536_q128_r500,3,BD,B,6,stage.alloc_init,1,0.000590409,0.000547482,0.0008834539833162738
n65536_q128_r500,3,BD,B,6,stage.candidates,1,0.00041014,0.000211404,0.0006137098464239815
n65536_q128_r500,3,BD,B,6,stage.cleanup,1,0.000852188,0.00085112,0.0012751649841623836
n65536_q128_r500,3,BD,B,6,stage.delivery,1,0.00011159,8.7675e-05,0.00016697684147474546
n65536_q128_r500,3,BD,B,6,stage.leaf_distance,1,0.610635732,4.4334e-05,0.9137200987631432
n65536_q128_r500,3,BD,B,6,stage.node_distance_prune,4,0.028246482,9.9182e-05,0.04226640691041537
n65536_q128_r500,3,BD,B,6,stage.schedule,10,0.005240153,0.00080104,0.00784106279043294
n65536_q128_r500,3,BD,B,7,stage.aggregate,1,0.022225846,7.7939e-05,0.033242246712718214
n65536_q128_r500,3,BD,B,7,stage.alloc_init,1,0.000635794,0.00061424,0.0009509298771559004
n65536_q128_r500,3,BD,B,7,stage.candidates,1,0.000400479,0.00021335,0.0005989793019020594
n65536_q128_r500,3,BD,B,7,stage.cleanup,1,0.000928261,0.0009272,0.001388360253004296
n65536_q128_r500,3,BD,B,7,stage.delivery,1,0.000215903,0.000185541,0.00032291687758549215
n65536_q128_r500,3,BD,B,7,stage.leaf_distance,1,0.61064976,6.7296e-05,0.9133227134293186
n65536_q128_r500,3,BD,B,7,stage.node_distance_prune,4,0.028230714,8.8512e-05,0.04222347080350453
n65536_q128_r500,3,BD,B,7,stage.schedule,10,0.005281531,0.000744452,0.007899359894911057
n65536_q128_r500,3,BD,D,0,stage.aggregate,1,0.022100169,0.022100203,0.033112427832633455
n65536_q128_r500,3,BD,D,0,stage.alloc_init,1,0.000622337,0.000622035,0.000932440335640764
n65536_q128_r500,3,BD,D,0,stage.candidates,1,0.000192927,0.000192111,0.0002890602947184012
n65536_q128_r500,3,BD,D,0,stage.cleanup,1,0.000302004,0.000301693,0.0004524891033714101
n65536_q128_r500,3,BD,D,0,stage.delivery,1,3.0811e-05,3.0536e-05,4.616376526130951e-05
n65536_q128_r500,3,BD,D,0,stage.leaf_distance,1,0.610582505,0.610475359,0.9148287116121625
n65536_q128_r500,3,BD,D,0,stage.node_distance_prune,4,0.02801963,0.028018864,0.041981487846183045
n65536_q128_r500,3,BD,D,0,stage.schedule,10,0.005567835,0.002527267,0.008342222840988713
n65536_q128_r500,3,BD,D,1,stage.aggregate,1,0.02211364,0.022113735,0.03314833978138049
n65536_q128_r500,3,BD,D,1,stage.alloc_init,1,0.000618786,0.000618512,0.0009275600299164365
n65536_q128_r500,3,BD,D,1,stage.candidates,1,0.00017033,0.000170018,0.0002553246193282761
n65536_q128_r500,3,BD,D,1,stage.cleanup,1,0.000287368,0.000287041,0.0004307645465104681
n65536_q128_r500,3,BD,D,1,stage.delivery,1,3.0053e-05,2.9775e-05,4.5049438059488527e-05
n65536_q128_r500,3,BD,D,1,stage.leaf_distance,1,0.610736766,0.610483852,0.9154942305450151
n65536_q128_r500,3,BD,D,1,stage.node_distance_prune,4,0.028021198,0.028017415,0.04200376746593231
n65536_q128_r500,3,BD,D,1,stage.schedule,10,0.005124475,0.002546203,0.007681586500512343
n65536_q128_r500,3,BD,D,2,stage.aggregate,1,0.02184244,0.021842498,0.03293461941019435
n65536_q128_r500,3,BD,D,2,stage.alloc_init,1,0.00062262,0.000622335,0.0009388032077540424
n65536_q128_r500,3,BD,D,2,stage.candidates,1,0.000180718,0.000180416,0.0002724914684701664
n65536_q128_r500,3,BD,D,2,stage.cleanup,1,0.000371691,0.000371386,0.000560445702183206
n65536_q128_r500,3,BD,D,2,stage.delivery,1,3.8914e-05,3.8634e-05,5.867557744136199e-05
n65536_q128_r500,3,BD,D,2,stage.leaf_distance,1,0.607107305,0.606402912,0.9154127483616197
n65536_q128_r500,3,BD,D,2,stage.node_distance_prune,4,0.028021616,0.027960821,0.04225174743383122
n65536_q128_r500,3,BD,D,2,stage.schedule,10,0.00500236,0.002542912,0.007542693158492356
n65536_q128_r500,3,BD,D,3,stage.aggregate,1,0.021825129,0.021787485,0.034010772015043766
n65536_q128_r500,3,BD,D,3,stage.alloc_init,1,0.000579697,0.000579414,0.000903359723775508
n65536_q128_r500,3,BD,D,3,stage.candidates,1,0.000184087,0.000183797,0.00028686845277905857
n65536_q128_r500,3,BD,D,3,stage.cleanup,1,0.000294932,0.000294528,0.0004596016368077773
n65536_q128_r500,3,BD,D,3,stage.delivery,1,3.3099e-05,3.2825e-05,5.1579193090951894e-05
n65536_q128_r500,3,BD,D,3,stage.leaf_distance,1,0.586241342,0.586064629,0.9135579738637652
n65536_q128_r500,3,BD,D,3,stage.node_distance_prune,4,0.027563189,0.027562115,0.042952567981914894
n65536_q128_r500,3,BD,D,3,stage.schedule,10,0.004981485,0.002523455,0.007762801797476676
