case,process,order,variant,batch,sample,wall_us,thread_cpu_us,event_us
n65536_q32_r500,1,TDOS,D,1,2,162.056,34.017,169.824005
n65536_q32_r500,1,TDOS,D,1,3,160.044,34.356,165.919998
n65536_q32_r500,1,TDOS,D,1,4,159.75,35.25,165.695999
n65536_q32_r500,1,TDOS,D,1,5,161.03,35.873,167.007996
n65536_q32_r500,1,TDOS,D,1,6,161.35,34.652,167.487991
n65536_q32_r500,1,TDOS,D,1,7,159.045,34.085,164.992004
n65536_q32_r500,1,TDOS,D,1,8,160.963,34.188,166.783997
n65536_q32_r500,1,TDOS,D,1,9,152.527,30.206,156.832001
n65536_q32_r500,1,TDOS,D,1,10,155.023,21.266,158.432007
n65536_q32_r500,1,TDOS,D,1,11,152.422,16.271,155.231995
n65536_q32_r500,1,TDOS,D,1,12,154.541,16.247,157.472
n65536_q32_r500,1,TDOS,D,1,13,152.263,15.857,155.104004
n65536_q32_r500,1,TDOS,D,1,14,152.063,16.444,154.688004
n65536_q32_r500,1,TDOS,D,1,15,152.327,16.455,155.039993
n65536_q32_r500,1,TDOS,D,1,16,151.773,16.66,154.688004
n65536_q32_r500,1,TDOS,D,1,17,151.677,16.209,154.400009
n65536_q32_r500,1,TDOS,D,1,18,152.087,16.232,155.456009
n65536_q32_r500,1,TDOS,D,1,19,151.211,16.291,154.272003
n65536_q32_r500,1,TDOS,D,16,0,151.436063,15.93975,154.504003
n65536_q32_r500,1,TDOS,D,16,1,148.159063,16.032,151.312001
n65536_q32_r500,1,TDOS,D,16,2,148.481437,16.122437,151.501997
n65536_q32_r500,1,TDOS,D,16,3,148.439937,16.187375,151.393999
n65536_q32_r500,1,TDOS,D,16,4,147.463938,15.906813,150.426003
n65536_q32_r500,1,TDOS,O,1,0,181051.14,2232.494,181060.40625
n65536_q32_r500,1,TDOS,O,1,1,181417.665,2249.825,181424.578125
n65536_q32_r500,1,TDOS,O,1,2,181155.117,2271.583,181163.296875
n65536_q32_r500,1,TDOS,O,1,3,181266.53,2181.112,181273.109375
n65536_q32_r500,1,TDOS,O,1,4,180848.796,2117.204,180855.390625
n65536_q32_r500,1,TDOS,O,1,5,181168.948,2305.308,181177.6875
n65536_q32_r500,1,TDOS,O,1,6,181440.811,2261.491,181447.5625
n65536_q32_r500,1,TDOS,O,1,7,181320.537,2256.746,181328.765625
n65536_q32_r500,1,TDOS,O,1,8,180991.68,2185.89,180998.6875
n65536_q32_r500,1,TDOS,O,1,9,181000.989,2156.976,181008.03125
n65536_q32_r500,1,TDOS,O,1,10,180909.863,2189.657,180916.328125
n65536_q32_r500,1,TDOS,O,1,11,181033.658,2125.782,181040.0
n65536_q32_r500,1,TDOS,O,1,12,180957.995,2130.955,180964.21875
n65536_q32_r500,1,TDOS,O,1,13,180998.323,2210.471,181005.078125
n65536_q32_r500,1,TDOS,O,1,14,180968.501,2118.462,180974.859375
n65536_q32_r500,1,TDOS,O,1,15,180917.855,2140.84,180922.828125
n65536_q32_r500,1,TDOS,O,1,16,180975.376,2138.532,180982.78125
n65536_q32_r500,1,TDOS,O,1,17,181066.423,2195.863,181073.125
n65536_q32_r500,1,TDOS,O,1,18,180869.602,2156.327,180875.609375
n65536_q32_r500,1,TDOS,O,1,19,181017.581,2150.948,181024.265625
n65536_q32_r500,1,TDOS,O,16,0,181104.69275,2200.934813,181110.988281
n65536_q32_r500,1,TDOS,O,16,1,181042.378188,2195.046062,181048.760742
n65536_q32_r500,1,TDOS,O,16,2,181012.667375,2177.703625,181018.977539
n65536_q32_r500,1,TDOS,O,16,3,181080.511687,2290.444625,181087.674805
n65536_q32_r500,1,TDOS,O,16,4,181036.546313,2274.364375,181045.376953
n65536_q32_r500,1,TDOS,S,1,0,175043.104,2317.916,175052.703125
n65536_q32_r500,1,TDOS,S,1,1,175865.818,2263.514,175871.90625
n65536_q32_r500,1,TDOS,S,1,2,179024.099,2217.987,179031.265625
n65536_q32_r500,1,TDOS,S,1,3,172986.62,2170.16,172993.796875
n65536_q32_r500,1,TDOS,S,1,4,176014.546,2246.422,176021.765625
n65536_q32_r500,1,TDOS,S,1,5,176932.282,2265.995,176939.109375
n65536_q32_r500,1,TDOS,S,1,6,174928.831,2220.227,174934.234375
n65536_q32_r500,1,TDOS,S,1,7,175924.333,2164.689,175931.265625
n65536_q32_r500,1,TDOS,S,1,8,175976.091,2158.961,175982.625
n65536_q32_r500,1,TDOS,S,1,9,175987.656,2196.465,175993.671875
n65536_q32_r500,1,TDOS,S,1,10,178035.252,2256.208,178041.703125
n65536_q32_r500,1,TDOS,S,1,11,173816.039,2167.107,173820.953125
n65536_q32_r500,1,TDOS,S,1,12,176035.93,2204.157,176042.9375
n65536_q32_r500,1,TDOS,S,1,13,176028.664,2140.487,176034.5
n65536_q32_r500,1,TDOS,S,1,14,176986.317,2162.676,176992.359375
n65536_q32_r500,1,TDOS,S,1,15,174942.747,2187.818,174950.328125
n65536_q32_r500,1,TDOS,S,1,16,176024.784,2144.531,176031.234375
n65536_q32_r500,1,TDOS,S,1,17,176989.819,2290.947,176997.609375
n65536_q32_r500,1,TDOS,S,1,18,174920.489,2252.115,174927.109375
n65536_q32_r500,1,TDOS,S,1,19,178931.969,2230.42,178938.203125
n65536_q32_r500,1,TDOS,S,16,0,175797.874688,2220.798812,175804.535156
n65536_q32_r500,1,TDOS,S,16,1,176045.646625,2242.845813,176052.928711
n65536_q32_r500,1,TDOS,S,16,2,175921.918188,2210.319562,175928.580078
n65536_q32_r500,1,TDOS,S,16,3,175979.196438,1920.271125,175984.458984
n65536_q32_r500,1,TDOS,S,16,4,175978.320938,2262.101938,175985.786133
n65536_q32_r500,2,SODT,S,1,0,175890.04,2186.129,175908.421875
n65536_q32_r500,2,SODT,S,1,1,175936.543,2272.642,175942.171875
n65536_q32_r500,2,SODT,S,1,2,175990.508,2371.63,175998.59375
n65536_q32_r500,2,SODT,S,1,3,176974.327,2288.316,176981.21875
n65536_q32_r500,2,SODT,S,1,4,175947.381,2276.73,175953.46875
n65536_q32_r500,2,SODT,S,1,5,175078.06,2320.596,175086.78125
n65536_q32_r500,2,SODT,S,1,6,176886.96,2326.993,176893.953125
n65536_q32_r500,2,SODT,S,1,7,174914.841,2316.712,174921.21875
n65536_q32_r500,2,SODT,S,1,8,177007.642,2235.467,177014.96875
n65536_q32_r500,2,SODT,S,1,9,174931.841,2337.949,174938.015625
n65536_q32_r500,2,SODT,S,1,10,177008.323,2219.523,177014.8125
n65536_q32_r500,2,SODT,S,1,11,176097.257,2472.38,176118.390625
n65536_q32_r500,2,SODT,S,1,12,175770.322,2804.176,175777.6875
n65536_q32_r500,2,SODT,S,1,13,176019.434,2300.766,176027.796875
n65536_q32_r500,2,SODT,S,1,14,174949.276,2289.633,174956.3125
n65536_q32_r500,2,SODT,S,1,15,175986.323,2232.383,175992.421875
n65536_q32_r500,2,SODT,S,1,16,177018.417,2276.744,177024.671875
n65536_q32_r500,2,SODT,S,1,17,175971.897,2207.331,175979.109375
n65536_q32_r500,2,SODT,S,1,18,174940.73,2289.918,174947.0625
n65536_q32_r500,2,SODT,S,1,19,175968.535,2311.77,175975.671875
n65536_q32_r500,2,SODT,S,16,0,175979.475375,2276.3005,175985.915039
n65536_q32_r500,2,SODT,S,16,1,176053.257562,2283.052438,176059.94043
n65536_q32_r500,2,SODT,S,16,2,175909.157688,2368.869062,175916.856445
n65536_q32_r500,2,SODT,S,16,3,176048.493063,2415.437062,176055.875977
n65536_q32_r500,2,SODT,S,16,4,175910.058562,2383.313562,175916.951172
n65536_q32_r500,2,SODT,O,1,0,173986.204,2224.503,173995.9375
n65536_q32_r500,2,SODT,O,1,1,173908.752,2251.724,173915.796875
n65536_q32_r500,2,SODT,O,1,2,173978.894,2330.516,173986.59375
n65536_q32_r500,2,SODT,O,1,3,174006.118,2286.069,174012.609375
n65536_q32_r500,2,SODT,O,1,4,174378.549,2312.231,174384.328125
n65536_q32_r500,2,SODT,O,1,5,173722.288,2023.241,173727.203125
n65536_q32_r500,2,SODT,O,1,6,174313.561,2401.482,174320.453125
n65536_q32_r500,2,SODT,O,1,7,174164.933,2390.12,174171.328125
n65536_q32_r500,2,SODT,O,1,8,174008.637,2225.588,174015.65625
n65536_q32_r500,2,SODT,O,1,9,174319.887,2422.614,174326.953125
n65536_q32_r500,2,SODT,O,1,10,173861.048,2278.044,173867.5
n65536_q32_r500,2,SODT,O,1,11,174045.916,2364.258,174052.4375
n65536_q32_r500,2,SODT,O,1,12,173943.321,2370.4,173948.8125
n65536_q32_r500,2,SODT,O,1,13,173891.405,2269.106,173898.734375
n65536_q32_r500,2,SODT,O,1,14,173989.274,2280.312,173995.546875
n65536_q32_r500,2,SODT,O,1,15,174034.093,2438.949,174043.71875
n65536_q32_r500,2,SODT,O,1,16,173967.913,2319.898,173974.890625
n65536_q32_r500,2,SODT,O,1,17,173859.878,2287.379,173866.21875
n65536_q32_r500,2,SODT,O,1,18,174021.168,2334.6,174027.796875
n65536_q32_r500,2,SODT,O,1,19,173273.906,2263.743,173280.8125
n65536_q32_r500,2,SODT,O,16,0,173011.731812,2352.326375,173018.886719
n65536_q32_r500,2,SODT,O,16,1,173682.588562,2346.401875,173689.102539
n65536_q32_r500,2,SODT,O,16,2,173705.742625,2347.423,173712.496094
n65536_q32_r500,2,SODT,O,16,3,173648.538687,2310.578437,173655.400391
n65536_q32_r500,2,SODT,O,16,4,173673.597125,2364.903812,173681.984375
n65536_q32_r500,2,SODT,D,1,0,152.279,22.78,157.087997
n65536_q32_r500,2,SODT,D,1,1,152.249,23.431,156.095993
n65536_q32_r500,2,SODT,D,1,2,151.595,22.024,155.423996
n65536_q32_r500,2,SODT,D,1,3,151.533,23.244,156.416
n65536_q32_r500,2,SODT,D,1,4,151.561,22.754,154.304001
n65536_q32_r500,2,SODT,D,1,5,149.24,21.917,152.927994
n65536_q32_r500,2,SODT,D,1,6,151.074,22.492,154.655991
n65536_q32_r500,2,SODT,D,1,7,150.909,21.635,154.400009
n65536_q32_r500,2,SODT,D,1,8,159.815,24.929,164.736008
n65536_q32_r500,2,SODT,D,1,9,152.825,22.081,156.959991
n65536_q32_r500,2,SODT,D,1,10,151.467,22.847,155.007996
n65536_q32_r500,2,SODT,D,1,11,150.765,22.877,154.559998
n65536_q32_r500,2,SODT,D,1,12,150.841,22.608,154.304001
n65536_q32_r500,2,SODT,D,1,13,152.293,23.013,155.936005
n65536_q32_r500,2,SODT,D,1,14,157.349,22.561,161.152008
n65536_q32_r500,2,SODT,D,1,15,152.338,22.113,155.903992
n65536_q32_r500,2,SODT,D,1,16,150.956,22.386,154.59201
n65536_q32_r500,2,SODT,D,1,17,149.233,22.112,152.960007
n65536_q32_r500,2,SODT,D,1,18,149.878,22.255,153.503998
n65536_q32_r500,2,SODT,D,1,19,154.823,25.994,158.240005
n65536_q32_r500,2,SODT,D,16,0,143.480687,19.314688,146.662
n65536_q32_r500,2,SODT,D,16,1,142.34275,18.975625,145.343997
n65536_q32_r500,2,SODT,D,16,2,141.577,19.0605,144.584001
n65536_q32_r500,2,SODT,D,16,3,141.595188,19.286312,144.598
n65536_q32_r500,2,SODT,D,16,4,142.532563,19.32825,145.556003
n65536_q32_r500,2,SODT,T,1,0,176060.642,2353.952,176072.359375
n65536_q32_r500,2,SODT,T,1,1,175947.18,2430.567,175953.5625
n65536_q32_r500,2,SODT,T,1,2,176068.077,2432.613,176075.78125
n65536_q32_r500,2,SODT,T,1,3,175923.577,2261.728,175930.203125
n65536_q32_r500,2,SODT,T,1,4,176037.501,2434.932,176051.5625
n65536_q32_r500,2,SODT,T,1,5,175952.211,2662.157,175959.171875
n65536_q32_r500,2,SODT,T,1,6,175906.199,2315.024,175912.0625
n65536_q32_r500,2,SODT,T,1,7,175958.865,2407.067,175966.28125
n65536_q32_r500,2,SODT,T,1,8,175973.884,2374.019,175980.3125
n65536_q32_r500,2,SODT,T,1,9,176030.291,2300.904,176036.796875
n65536_q32_r500,2,SODT,T,1,10,175908.459,2366.753,175914.390625
n65536_q32_r500,2,SODT,T,1,11,175919.69,2320.889,175925.25
n65536_q32_r500,2,SODT,T,1,12,176000.621,2329.286,176007.75
n65536_q32_r500,2,SODT,T,1,13,175943.718,2234.452,175949.4375
n65536_q32_r500,2,SODT,T,1,14,176046.138,2340.409,176052.4375
n65536_q32_r500,2,SODT,T,1,15,177227.069,2437.322,177233.4375
n65536_q32_r500,2,SODT,T,1,16,174572.183,2240.23,174578.984375
n65536_q32_r500,2,SODT,T,1,17,176163.57,2321.367,176170.53125
n65536_q32_r500,2,SODT,T,1,18,175864.48,2363.127,175870.734375
n65536_q32_r500,2,SODT,T,1,19,175942.503,2258.077,175948.84375
n65536_q32_r500,2,SODT,T,16,0,175990.933125,2434.989,175998.216797
n65536_q32_r500,2,SODT,T,16,1,175973.361687,2397.316875,175980.12207
n65536_q32_r500,2,SODT,T,16,2,175976.143125,2417.10075,175983.246094
n65536_q32_r500,2,SODT,T,16,3,175985.874313,2379.908937,175992.576172
n65536_q32_r500,2,SODT,T,16,4,175973.675375,2384.339313,175980.512695
n65536_q32_r500,3,DTSO,D,1,0,165.385,37.876,179.680008
n65536_q32_r500,3,DTSO,D,1,1,167.114,37.807,172.895996
n65536_q32_r500,3,DTSO,D,1,2,161.18,35.836,167.263992
n65536_q32_r500,3,DTSO,D,1,3,163.281,36.445,169.056
n65536_q32_r500,3,DTSO,D,1,4,161.4,34.754,167.423996
n65536_q32_r500,3,DTSO,D,1,5,165.583,36.438,171.71199
n65536_q32_r500,3,DTSO,D,1,6,162.186,35.88,168.032013
n65536_q32_r500,3,DTSO,D,1,7,170.549,42.183,176.576004
n65536_q32_r500,3,DTSO,D,1,8,162.542,36.096,168.863998
n65536_q32_r500,3,DTSO,D,1,9,164.277,35.874,170.304001
n65536_q32_r500,3,DTSO,D,1,10,162.33,34.314,168.35199
n65536_q32_r500,3,DTSO,D,1,11,161.218,36.226,167.328003
n65536_q32_r500,3,DTSO,D,1,12,154.655,30.462,159.040009
n65536_q32_r500,3,DTSO,D,1,13,149.772,22.653,153.024002
n65536_q32_r500,3,DTSO,D,1,14,147.443,18.599,150.399994
n65536_q32_r500,3,DTSO,D,1,15,146.676,16.845,149.279999
n65536_q32_r500,3,DTSO,D,1,16,144.571,16.91,147.391998
n65536_q32_r500,3,DTSO,D,1,17,146.041,17.508,148.671997
n65536_q32_r500,3,DTSO,D,1,18,147.341,16.07,149.82399
n65536_q32_r500,3,DTSO,D,1,19,146.352,16.997,148.928009
n65536_q32_r500,3,DTSO,D,16,0,144.733563,17.044813,147.81
n65536_q32_r500,3,DTSO,D,16,1,143.852438,16.866375,147.015998
n65536_q32_r500,3,DTSO,D,16,2,144.441875,16.978438,147.43
n65536_q32_r500,3,DTSO,D,16,3,143.791938,17.28625,146.834002
n65536_q32_r500,3,DTSO,D,16,4,143.905625,17.318188,146.977999
n65536_q32_r500,3,DTSO,T,1,0,175943.866,2281.349,175983.203125
n65536_q32_r500,3,DTSO,T,1,1,175783.604,2198.937,175791.359375
n65536_q32_r500,3,DTSO,T,1,2,176013.497,2275.221,176021.640625
n65536_q32_r500,3,DTSO,T,1,3,175922.107,2271.477,175928.890625
n65536_q32_r500,3,DTSO,T,1,4,175974.233,2190.118,175979.84375
n65536_q32_r500,3,DTSO,T,1,5,176010.496,2240.196,176018.578125
n65536_q32_r500,3,DTSO,T,1,6,175876.428,2276.43,175883.90625
n65536_q32_r500,3,DTSO,T,1,7,176076.773,2324.907,176085.015625
n65536_q32_r500,3,DTSO,T,1,8,176995.376,2347.217,177002.421875
n65536_q32_r500,3,DTSO,T,1,9,174966.644,2287.996,174973.828125
n65536_q32_r500,3,DTSO,T,1,10,175924.461,2228.797,175932.546875
n65536_q32_r500,3,DTSO,T,1,11,175914.162,2275.805,175921.28125
n65536_q32_r500,3,DTSO,T,1,12,175993.725,2170.563,176000.578125
n65536_q32_r500,3,DTSO,T,1,13,176033.892,2333.112,176041.3125
n65536_q32_r500,3,DTSO,T,1,14,177023.986,2292.629,177031.359375
n65536_q32_r500,3,DTSO,T,1,15,174983.853,2301.149,174991.21875
n65536_q32_r500,3,DTSO,T,1,16,176195.732,2351.724,176205.6875
n65536_q32_r500,3,DTSO,T,1,17,176194.828,2459.597,176203.203125
n65536_q32_r500,3,DTSO,T,1,18,175889.84,2518.879,175897.453125
n65536_q32_r500,3,DTSO,T,1,19,176118.362,2549.296,176124.890625
n65536_q32_r500,3,DTSO,T,16,0,175938.562438,2269.572125,175945.521484
n65536_q32_r500,3,DTSO,T,16,1,176015.453625,2409.478313,176023.037109
n65536_q32_r500,3,DTSO,T,16,2,175964.402187,2425.696562,175971.981445
n65536_q32_r500,3,DTSO,T,16,3,175969.769813,2281.732875,175977.160156
n65536_q32_r500,3,DTSO,T,16,4,175976.105937,2447.624562,175983.901367
n65536_q32_r500,3,DTSO,S,1,0,176009.305,2411.066,176021.03125
n65536_q32_r500,3,DTSO,S,1,1,175930.411,2410.374,175940.4375
n65536_q32_r500,3,DTSO,S,1,2,175902.531,2297.871,175911.1875
n65536_q32_r500,3,DTSO,S,1,3,176143.652,2440.69,176150.5
n65536_q32_r500,3,DTSO,S,1,4,176091.278,2591.719,176114.390625
n65536_q32_r500,3,DTSO,S,1,5,175733.961,3035.695,175744.296875
n65536_q32_r500,3,DTSO,S,1,6,176081.132,2652.458,176088.765625
n65536_q32_r500,3,DTSO,S,1,7,175985.809,2585.974,175994.34375
n65536_q32_r500,3,DTSO,S,1,8,175898.539,2452.169,175904.890625
n65536_q32_r500,3,DTSO,S,1,9,176935.008,2426.932,176945.578125
n65536_q32_r500,3,DTSO,S,1,10,173820.5,3139.429,173831.359375
n65536_q32_r500,3,DTSO,S,1,11,176812.824,2695.845,176821.625
n65536_q32_r500,3,DTSO,S,1,12,175928.668,2386.657,175936.515625
n65536_q32_r500,3,DTSO,S,1,13,177062.903,2484.763,177073.734375
n65536_q32_r500,3,DTSO,S,1,14,175075.388,2542.282,175086.96875
n65536_q32_r500,3,DTSO,S,1,15,175824.969,2488.515,175835.875
n65536_q32_r500,3,DTSO,S,1,16,175895.806,2454.619,175904.359375
n65536_q32_r500,3,DTSO,S,1,17,175938.732,2362.012,175946.859375
n65536_q32_r500,3,DTSO,S,1,18,175970.885,2377.157,175977.796875
n65536_q32_r500,3,DTSO,S,1,19,175939.101,2333.529,175947.390625
n65536_q32_r500,3,DTSO,S,16,0,175981.593813,2409.430875,175989.31543
n65536_q32_r500,3,DTSO,S,16,1,175994.554,2326.516563,176001.777344
n65536_q32_r500,3,DTSO,S,16,2,175965.1645,2347.706812,175972.27832
n65536_q32_r500,3,DTSO,S,16,3,175992.71575,2481.865563,176002.292969
n65536_q32_r500,3,DTSO,S,16,4,175962.638312,2362.48225,175970.213867
n65536_q32_r500,3,DTSO,O,1,0,181280.424,2442.175,181291.421875
n65536_q32_r500,3,DTSO,O,1,1,181418.778,2464.982,181426.140625
n65536_q32_r500,3,DTSO,O,1,2,181152.791,2348.291,181159.859375
n65536_q32_r500,3,DTSO,O,1,3,181450.797,2433.234,181459.8125
n65536_q32_r500,3,DTSO,O,1,4,181474.295,2368.267,181480.984375
n65536_q32_r500,3,DTSO,O,1,5,181233.704,2431.437,181240.734375
n65536_q32_r500,3,DTSO,O,1,6,181627.106,2594.908,181636.90625
n65536_q32_r500,3,DTSO,O,1,7,181589.221,2519.746,181606.953125
n65536_q32_r500,3,DTSO,O,1,8,181694.249,2936.013,181703.875
n65536_q32_r500,3,DTSO,O,1,9,181591.542,2556.927,181599.28125
n65536_q32_r500,3,DTSO,O,1,10,181320.27,2486.852,181328.703125
n65536_q32_r500,3,DTSO,O,1,11,181374.112,2549.521,181380.796875
n65536_q32_r500,3,DTSO,O,1,12,181399.074,2484.702,181406.265625
n65536_q32_r500,3,DTSO,O,1,13,181652.235,2405.402,181659.265625
n65536_q32_r500,3,DTSO,O,1,14,181237.006,2244.396,181243.421875
n65536_q32_r500,3,DTSO,O,1,15,181424.0,2442.593,181431.359375
n65536_q32_r500,3,DTSO,O,1,16,181208.855,2288.91,181215.859375
n65536_q32_r500,3,DTSO,O,1,17,181503.459,2889.08,181512.859375
n65536_q32_r500,3,DTSO,O,1,18,181753.67,2796.444,181763.140625
n65536_q32_r500,3,DTSO,O,1,19,181688.923,2625.913,181696.515625
n65536_q32_r500,3,DTSO,O,16,0,181532.021938,2615.468188,181544.294922
n65536_q32_r500,3,DTSO,O,16,1,181371.731563,2459.032,181378.900391
n65536_q32_r500,3,DTSO,O,16,2,181296.950813,2402.034438,181303.623047
n65536_q32_r500,3,DTSO,O,16,3,181455.907562,2465.081437,181463.663086
n65536_q32_r500,3,DTSO,O,16,4,181350.064625,2428.297625,181359.941406
n65536_q32_r500,4,DSOT,D,1,0,162.194,29.519,175.615997
n65536_q32_r500,4,DSOT,D,1,1,171.281,29.625,176.287994
n65536_q32_r500,4,DSOT,D,1,2,167.945,27.787,172.736008
n65536_q32_r500,4,DSOT,D,1,3,161.976,27.875,166.367996
n65536_q32_r500,4,DSOT,D,1,4,160.669,26.728,165.12001
n65536_q32_r500,4,DSOT,D,1,5,154.279,27.239,158.432007
n65536_q32_r500,4,DSOT,D,1,6,155.1,26.634,159.776001
n65536_q32_r500,4,DSOT,D,1,7,154.571,27.003,159.360001
n65536_q32_r500,4,DSOT,D,1,8,154.525,27.735,158.783997
n65536_q32_r500,4,DSOT,D,1,9,154.891,26.742,159.647995
n65536_q32_r500,4,DSOT,D,1,10,161.881,26.239,167.136002
n65536_q32_r500,4,DSOT,D,1,11,154.394,26.327,159.104004
n65536_q32_r500,4,DSOT,D,1,12,154.186,27.194,159.23201
n65536_q32_r500,4,DSOT,D,1,13,160.63,26.565,164.959991
n65536_q32_r500,4,DSOT,D,1,14,150.245,26.215,154.880005
n65536_q32_r500,4,DSOT,D,1,15,151.947,25.937,156.575989
n65536_q32_r500,4,DSOT,D,1,16,151.449,27.698,156.128006
n65536_q32_r500,4,DSOT,D,1,17,159.433,33.338,164.352005
n65536_q32_r500,4,DSOT,D,1,18,156.667,26.097,160.991989
n65536_q32_r500,4,DSOT,D,1,19,162.48,33.071,167.455994
n65536_q32_r500,4,DSOT,D,16,0,157.7285,27.49575,162.403999
n65536_q32_r500,4,DSOT,D,16,1,157.812,27.160125,162.909999
n65536_q32_r500,4,DSOT,D,16,2,157.369875,26.730187,162.153999
n65536_q32_r500,4,DSOT,D,16,3,158.103625,28.125938,162.893999
n65536_q32_r500,4,DSOT,D,16,4,156.217812,27.017188,160.978001
n65536_q32_r500,4,DSOT,S,1,0,175760.536,2511.824,175772.46875
n65536_q32_r500,4,DSOT,S,1,1,176041.608,2509.977,176050.875
n65536_q32_r500,4,DSOT,S,1,2,175990.967,2364.783,175999.765625
n65536_q32_r500,4,DSOT,S,1,3,175989.609,2442.959,176000.296875
n65536_q32_r500,4,DSOT,S,1,4,176240.174,2553.321,176250.53125
n65536_q32_r500,4,DSOT,S,1,5,175586.385,2267.653,175595.640625
n65536_q32_r500,4,DSOT,S,1,6,176001.111,2284.24,176009.890625
n65536_q32_r500,4,DSOT,S,1,7,175893.31,2450.696,175902.140625
n65536_q32_r500,4,DSOT,S,1,8,176004.155,2540.917,176013.65625
n65536_q32_r500,4,DSOT,S,1,9,176043.755,2403.674,176055.90625
n65536_q32_r500,4,DSOT,S,1,10,176020.931,2605.124,176031.03125
n65536_q32_r500,4,DSOT,S,1,11,175915.33,2473.258,175924.0
n65536_q32_r500,4,DSOT,S,1,12,175968.848,2529.812,175976.890625
n65536_q32_r500,4,DSOT,S,1,13,175980.804,2374.944,175991.171875
n65536_q32_r500,4,DSOT,S,1,14,175847.381,2454.126,175856.734375
n65536_q32_r500,4,DSOT,S,1,15,176070.149,2590.437,176080.0
n65536_q32_r500,4,DSOT,S,1,16,176059.808,2576.416,176083.96875
n65536_q32_r500,4,DSOT,S,1,17,175618.635,2901.584,175628.359375
n65536_q32_r500,4,DSOT,S,1,18,176146.208,2512.95,176155.484375
n65536_q32_r500,4,DSOT,S,1,19,175973.479,2428.291,175981.015625
n65536_q32_r500,4,DSOT,S,16,0,175975.895813,2493.58025,175984.499023
n65536_q32_r500,4,DSOT,S,16,1,175974.4125,2361.680187,175981.678711
n65536_q32_r500,4,DSOT,S,16,2,175982.542875,2335.297312,175990.135742
n65536_q32_r500,4,DSOT,S,16,3,175979.179938,2300.154375,175986.095703
n65536_q32_r500,4,DSOT,S,16,4,175953.330875,2495.412875,175964.357422
n65536_q32_r500,4,DSOT,O,1,0,181790.182,2320.388,181801.46875
n65536_q32_r500,4,DSOT,O,1,1,181428.137,2429.768,181435.578125
n65536_q32_r500,4,DSOT,O,1,2,181531.562,2430.497,181537.59375
n65536_q32_r500,4,DSOT,O,1,3,181579.414,2589.083,181586.859375
n65536_q32_r500,4,DSOT,O,1,4,181344.934,2449.745,181352.53125
n65536_q32_r500,4,DSOT,O,1,5,181566.89,2513.366,181573.671875
n65536_q32_r500,4,DSOT,O,1,6,181460.418,2512.691,181523.96875
n65536_q32_r500,4,DSOT,O,1,7,181856.809,2807.285,181867.0625
n65536_q32_r500,4,DSOT,O,1,8,181686.013,2628.143,181695.96875
n65536_q32_r500,4,DSOT,O,1,9,181094.641,2098.075,181101.0
n65536_q32_r500,4,DSOT,O,1,10,181550.699,2528.957,181558.15625
n65536_q32_r500,4,DSOT,O,1,11,181647.332,2467.269,181657.671875
n65536_q32_r500,4,DSOT,O,1,12,181589.174,2627.044,181596.890625
n65536_q32_r500,4,DSOT,O,1,13,181754.908,2621.179,181763.640625
n65536_q32_r500,4,DSOT,O,1,14,181627.466,2567.338,181636.796875
n65536_q32_r500,4,DSOT,O,1,15,181646.815,2619.033,181654.53125
n65536_q32_r500,4,DSOT,O,1,16,181401.571,2527.245,181408.703125
n65536_q32_r500,4,DSOT,O,1,17,181540.856,2564.839,181551.109375
n65536_q32_r500,4,DSOT,O,1,18,181702.097,2572.582,181710.65625
n65536_q32_r500,4,DSOT,O,1,19,181292.608,2486.488,181301.140625
n65536_q32_r500,4,DSOT,O,16,0,181476.69625,2545.70725,181484.820312
n65536_q32_r500,4,DSOT,O,16,1,181339.47525,2405.9915,181347.033203
n65536_q32_r500,4,DSOT,O,16,2,181398.905875,2540.804875,181407.241211
n65536_q32_r500,4,DSOT,O,16,3,181333.446625,2432.51925,181340.996094
n65536_q32_r500,4,DSOT,O,16,4,181365.3235,2378.692375,181372.851562
n65536_q32_r500,4,DSOT,T,1,0,175950.087,2249.386,175962.8125
n65536_q32_r500,4,DSOT,T,1,1,175785.81,2312.805,175793.375
n65536_q32_r500,4,DSOT,T,1,2,176040.948,2346.943,176050.40625
n65536_q32_r500,4,DSOT,T,1,3,177109.227,2313.639,177116.984375
n65536_q32_r500,4,DSOT,T,1,4,175327.886,2516.152,175335.765625
n65536_q32_r500,4,DSOT,T,1,5,176173.525,2780.781,176183.328125
n65536_q32_r500,4,DSOT,T,1,6,175591.614,2637.185,175601.984375
n65536_q32_r500,4,DSOT,T,1,7,175895.859,2499.024,175904.515625
n65536_q32_r500,4,DSOT,T,1,8,175987.292,2502.495,175996.796875
n65536_q32_r500,4,DSOT,T,1,9,176866.644,2300.594,176873.984375
n65536_q32_r500,4,DSOT,T,1,10,175004.577,2481.223,175014.078125
n65536_q32_r500,4,DSOT,T,1,11,175892.159,2540.118,175900.390625
n65536_q32_r500,4,DSOT,T,1,12,176161.701,2475.24,176169.859375
n65536_q32_r500,4,DSOT,T,1,13,176002.951,2507.597,176011.390625
n65536_q32_r500,4,DSOT,T,1,14,175825.745,2490.557,175831.65625
n65536_q32_r500,4,DSOT,T,1,15,176175.525,2497.416,176184.0625
n65536_q32_r500,4,DSOT,T,1,16,176173.445,2562.5,176180.734375
