q,radius,pair,order,variant,sample,stage,calls,wall_s,thread_cpu_s,wall_fraction
32,300,2,AB,A,5,stage.leaf_distance,1,0.00098158,0.000981149,0.0885193892614847
32,300,2,AB,A,5,stage.node_distance_prune,4,0.000338999,0.000337862,0.030571104179235573
32,300,2,AB,A,5,stage.schedule,10,0.000121807,0.00011903,0.010984617909669784
32,300,2,AB,A,6,stage.aggregate,1,0.008695953,0.008695843,0.7836532261661928
32,300,2,AB,A,6,stage.alloc_init,1,0.000635725,0.000635201,0.05728963199369901
32,300,2,AB,A,6,stage.candidates,1,7.9766e-05,7.9316e-05,0.00718827289411207
32,300,2,AB,A,6,stage.cleanup,1,0.000215784,0.000215487,0.019445807464121043
32,300,2,AB,A,6,stage.delivery,1,1.8615e-05,1.8343e-05,0.0016775280185028232
32,300,2,AB,A,6,stage.leaf_distance,1,0.000982855,0.000982604,0.08857194738789106
32,300,2,AB,A,6,stage.node_distance_prune,4,0.000346352,0.000345258,0.031212204365537996
32,300,2,AB,A,6,stage.schedule,10,0.000118157,0.000115395,0.010647954772078328
32,300,2,AB,A,7,stage.aggregate,1,0.008691854,0.008691595,0.7837139486204302
32,300,2,AB,A,7,stage.alloc_init,1,0.000638085,0.000637565,0.05753388343907609
32,300,2,AB,A,7,stage.candidates,1,7.7185e-05,7.6905e-05,0.006959500369457184
32,300,2,AB,A,7,stage.cleanup,1,0.000215889,0.000215445,0.01946595290874836
32,300,2,AB,A,7,stage.delivery,1,1.8181e-05,1.7902e-05,0.0016393169167208794
32,300,2,AB,A,7,stage.leaf_distance,1,0.000991997,0.000991579,0.08944488550884783
32,300,2,AB,A,7,stage.node_distance_prune,4,0.000338124,0.000336867,0.03048745355862332
32,300,2,AB,A,7,stage.schedule,10,0.000115629,0.00011282,0.010425860830730903
32,300,2,AB,B,0,stage.aggregate,1,7.5372e-05,7.5103e-05,0.030399719282961566
32,300,2,AB,B,0,stage.alloc_init,1,0.000640013,0.000639724,0.25813585333341404
32,300,2,AB,B,0,stage.candidates,1,7.8355e-05,7.8075e-05,0.031602849923266646
32,300,2,AB,B,0,stage.cleanup,1,0.000214993,0.000214715,0.08671292851193753
32,300,2,AB,B,0,stage.delivery,1,1.8624e-05,1.8344e-05,0.007511600752612061
32,300,2,AB,B,0,stage.leaf_distance,1,0.000985813,0.000985401,0.3976070485789709
32,300,2,AB,B,0,stage.node_distance_prune,4,0.000334685,0.000333598,0.13498819254123537
32,300,2,AB,B,0,stage.schedule,10,0.000125629,0.000122767,0.050669828766639856
32,300,2,AB,B,1,stage.aggregate,1,7.5396e-05,7.5104e-05,0.030448451953307202
32,300,2,AB,B,1,stage.alloc_init,1,0.000642542,0.000642203,0.25948868925383195
32,300,2,AB,B,1,stage.candidates,1,7.8973e-05,7.8682e-05,0.031893012840316856
32,300,2,AB,B,1,stage.cleanup,1,0.000220629,0.000220322,0.08910037012581853
32,300,2,AB,B,1,stage.delivery,1,1.9423e-05,1.9133e-05,0.007843921193287254
32,300,2,AB,B,1,stage.leaf_distance,1,0.000977081,0.000976787,0.3945912764999384
32,300,2,AB,B,1,stage.node_distance_prune,4,0.000333914,0.000332805,0.13485018284175052
32,300,2,AB,B,1,stage.schedule,10,0.000123921,0.000121118,0.050045129907498834
32,300,2,AB,B,2,stage.aggregate,1,7.5499e-05,7.5191e-05,0.030708351399302527
32,300,2,AB,B,2,stage.alloc_init,1,0.000634601,0.000634272,0.25811667050356674
32,300,2,AB,B,2,stage.candidates,1,8.0175e-05,7.9886e-05,0.032610260711255515
32,300,2,AB,B,2,stage.cleanup,1,0.00021403,0.000213757,0.0870542450892425
32,300,2,AB,B,2,stage.delivery,1,1.8383e-05,1.8096e-05,0.007477074183411414
32,300,2,AB,B,2,stage.leaf_distance,1,0.000977071,0.000976641,0.39741241089375906
32,300,2,AB,B,2,stage.node_distance_prune,4,0.000333875,0.000332208,0.1357998228247014
32,300,2,AB,B,2,stage.schedule,10,0.000121051,0.000118315,0.049236104388627265
32,300,2,AB,B,3,stage.aggregate,1,7.4972e-05,7.4697e-05,0.030005843319005198
32,300,2,AB,B,3,stage.alloc_init,1,0.000636458,0.000635999,0.2547278854389293
32,300,2,AB,B,3,stage.candidates,1,7.6601e-05,7.6325e-05,0.03065781363814647
32,300,2,AB,B,3,stage.cleanup,1,0.00025506,0.000254771,0.10208198256609755
32,300,2,AB,B,3,stage.delivery,1,1.6363e-05,1.6079e-05,0.006548919786438697
32,300,2,AB,B,3,stage.leaf_distance,1,0.00097794,0.000977509,0.3913983142424898
32,300,2,AB,B,3,stage.node_distance_prune,4,0.000338728,0.000337633,0.13556820273915585
32,300,2,AB,B,3,stage.schedule,10,0.000118911,0.000116082,0.04759143193333814
32,300,2,AB,B,4,stage.aggregate,1,7.5556e-05,7.529e-05,0.03082311790956306
32,300,2,AB,B,4,stage.alloc_init,1,0.000636481,0.000636201,0.25965282585362653
32,300,2,AB,B,4,stage.candidates,1,7.8294e-05,7.8007e-05,0.03194008673846326
32,300,2,AB,B,4,stage.cleanup,1,0.000213641,0.000213376,0.08715498085283711
32,300,2,AB,B,4,stage.delivery,1,1.8104e-05,1.7821e-05,0.0073855382317053525
32,300,2,AB,B,4,stage.leaf_distance,1,0.000974285,0.000973865,0.3974601809587411
32,300,2,AB,B,4,stage.node_distance_prune,4,0.000332289,0.000331041,0.1355575073726878
32,300,2,AB,B,4,stage.schedule,10,0.000119157,0.000116423,0.04861017339125688
32,300,2,AB,B,5,stage.aggregate,1,7.5159e-05,7.485e-05,0.029945494967846813
32,300,2,AB,B,5,stage.alloc_init,1,0.000640137,0.000639648,0.2550488871889269
32,300,2,AB,B,5,stage.candidates,1,7.4142e-05,7.386e-05,0.0295402930840764
32,300,2,AB,B,5,stage.cleanup,1,0.000263755,0.000263311,0.10508753476289515
32,300,2,AB,B,5,stage.delivery,1,1.8825e-05,1.8543e-05,0.007500418350027491
32,300,2,AB,B,5,stage.leaf_distance,1,0.00098149,0.000981141,0.3910536842692421
32,300,2,AB,B,5,stage.node_distance_prune,4,0.000336356,0.000335233,0.13401384937805297
32,300,2,AB,B,5,stage.schedule,10,0.000116639,0.000113914,0.04647231319675201
32,300,2,AB,B,6,stage.aggregate,1,7.5501e-05,7.5202e-05,0.031074411322624666
32,300,2,AB,B,6,stage.alloc_init,1,0.000638313,0.000638001,0.2627144105982506
32,300,2,AB,B,6,stage.candidates,1,7.1806e-05,7.1526e-05,0.029553637427747803
32,300,2,AB,B,6,stage.cleanup,1,0.000212459,0.000212156,0.08744305843887518
32,300,2,AB,B,6,stage.delivery,1,1.8037e-05,1.7751e-05,0.007423599118239244
32,300,2,AB,B,6,stage.leaf_distance,1,0.00097865,0.000978368,0.40278900466068834
32,300,2,AB,B,6,stage.node_distance_prune,4,0.000328494,0.000327402,0.1352002976518757
32,300,2,AB,B,6,stage.schedule,10,0.000103283,0.000100396,0.04250882007701413
32,300,2,AB,B,7,stage.aggregate,1,7.5828e-05,7.5557e-05,0.03063303340474362
32,300,2,AB,B,7,stage.alloc_init,1,0.000638221,0.000637762,0.25782883911759347
32,300,2,AB,B,7,stage.candidates,1,7.7421e-05,7.714e-05,0.03127657434230965
32,300,2,AB,B,7,stage.cleanup,1,0.000224144,0.000223688,0.09054980534199575
32,300,2,AB,B,7,stage.delivery,1,1.8187e-05,1.7903e-05,0.007347193365670626
32,300,2,AB,B,7,stage.leaf_distance,1,0.000986687,0.000986238,0.39860230826378473
32,300,2,AB,B,7,stage.node_distance_prune,4,0.000335559,0.000334461,0.13555929282405396
32,300,2,AB,B,7,stage.schedule,10,0.000115884,0.000113146,0.046814876339548846
32,300,3,BA,B,0,stage.aggregate,1,7.5286e-05,7.5018e-05,0.03041500979076803
32,300,3,BA,B,0,stage.alloc_init,1,0.000641044,0.000640745,0.25897722732397926
32,300,3,BA,B,0,stage.candidates,1,7.7352e-05,7.7069e-05,0.031249659130987022
32,300,3,BA,B,0,stage.cleanup,1,0.000215837,0.000215541,0.08719661647862817
32,300,3,BA,B,0,stage.delivery,1,1.8592e-05,1.8307e-05,0.007511036076162358
32,300,3,BA,B,0,stage.leaf_distance,1,0.00098446,0.000984038,0.3977148545362949
32,300,3,BA,B,0,stage.node_distance_prune,4,0.000337282,0.000335994,0.13625953473753186
32,300,3,BA,B,0,stage.schedule,10,0.000120154,0.00011737,0.048541363419492896
32,300,3,BA,B,1,stage.aggregate,1,7.5306e-05,7.5005e-05,0.03040169428505797
32,300,3,BA,B,1,stage.alloc_init,1,0.000632001,0.000631487,0.2551443602083622
32,300,3,BA,B,1,stage.candidates,1,7.6736e-05,7.644e-05,0.030978997857517444
32,300,3,BA,B,1,stage.cleanup,1,0.000223913,0.00022362,0.09039564672735487
32,300,3,BA,B,1,stage.delivery,1,1.906e-05,1.8765e-05,0.007694689574180078
32,300,3,BA,B,1,stage.leaf_distance,1,0.000987935,0.000987494,0.3988380453550679
32,300,3,BA,B,1,stage.node_distance_prune,4,0.000336176,0.000335078,0.13571720683575875
32,300,3,BA,B,1,stage.schedule,10,0.000121702,0.000118881,0.04913216739542832
32,300,3,BA,B,2,stage.aggregate,1,7.5273e-05,7.4992e-05,0.03057099319480342
32,300,3,BA,B,2,stage.alloc_init,1,0.000636,0.000635726,0.258301803726369
32,300,3,BA,B,2,stage.candidates,1,7.8348e-05,7.8059e-05,0.031819858047725726
32,300,3,BA,B,2,stage.cleanup,1,0.000214362,0.00021407,0.08705989190313194
32,300,3,BA,B,2,stage.delivery,1,1.8316e-05,1.8033e-05,0.007438767039390212
32,300,3,BA,B,2,stage.leaf_distance,1,0.000976847,0.000976608,0.39673166991303843
32,300,3,BA,B,2,stage.node_distance_prune,4,0.000337467,0.000336351,0.13705713018573362
32,300,3,BA,B,2,stage.schedule,10,0.000122054,0.00011613,0.04957039049059472
32,300,3,BA,B,3,stage.aggregate,1,7.4744e-05,7.4482e-05,0.030424156969502573
32,300,3,BA,B,3,stage.alloc_init,1,0.000638844,0.000638403,0.2600381319574133
32,300,3,BA,B,3,stage.candidates,1,6.7789e-05,6.7501e-05,0.027593160344718103
32,300,3,BA,B,3,stage.cleanup,1,0.000224183,0.000223731,0.09125252571302038
32,300,3,BA,B,3,stage.delivery,1,1.8194e-05,1.7907e-05,0.00740577319789053
32,300,3,BA,B,3,stage.leaf_distance,1,0.000978775,0.000978359,0.39840527985958585
32,300,3,BA,B,3,stage.node_distance_prune,4,0.000336773,0.000335665,0.1370817004052538
32,300,3,BA,B,3,stage.schedule,10,0.000114116,0.000111277,0.046450325065981964
32,300,3,BA,B,4,stage.aggregate,1,7.5179e-05,7.4904e-05,0.030497194447960174
32,300,3,BA,B,4,stage.alloc_init,1,0.000637391,0.000637043,0.2585647224142351
32,300,3,BA,B,4,stage.candidates,1,8.0693e-05,8.04e-05,0.03273400965148845
32,300,3,BA,B,4,stage.cleanup,1,0.000213617,0.000213318,0.08665610325210375
32,300,3,BA,B,4,stage.delivery,1,1.7663e-05,1.7381e-05,0.007165191682974242
32,300,3,BA,B,4,stage.leaf_distance,1,0.000983659,0.000983251,0.39903217379169786
32,300,3,BA,B,4,stage.node_distance_prune,4,0.000335198,0.000334122,0.13597678320498216
32,300,3,BA,B,4,stage.schedule,10,0.000118505,0.000115706,0.048072866466107825
32,300,3,BA,B,5,stage.aggregate,1,7.5933e-05,7.5646e-05,0.03041538004905203
32,300,3,BA,B,5,stage.alloc_init,1,0.000637028,0.000636518,0.2551650629092425
32,300,3,BA,B,5,stage.candidates,1,7.5746e-05,7.5429e-05,0.030340476172355826
32,300,3,BA,B,5,stage.cleanup,1,0.000247416,0.000246941,0.09910383720143094
32,300,3,BA,B,5,stage.delivery,1,1.8225e-05,1.7943e-05,0.007300123811702068
32,300,3,BA,B,5,stage.leaf_distance,1,0.000984133,0.000983863,0.39419987638857573
32,300,3,BA,B,5,stage.node_distance_prune,4,0.000338137,0.000337041,0.13544263184183827
32,300,3,BA,B,5,stage.schedule,10,0.000116947,0.000114193,0.04684376293043192
32,300,3,BA,B,6,stage.aggregate,1,7.5e-05,7.4726e-05,0.03048147315740511
32,300,3,BA,B,6,stage.alloc_init,1,0.000638116,0.000637832,0.25934287633747627
32,300,3,BA,B,6,stage.candidates,1,7.6694e-05,7.6417e-05,0.031169948031120363
32,300,3,BA,B,6,stage.cleanup,1,0.000213135,0.000212862,0.08662225041871384
32,300,3,BA,B,6,stage.delivery,1,1.7881e-05,1.7603e-05,0.007267189620367477
32,300,3,BA,B,6,stage.leaf_distance,1,0.000980001,0.000979593,0.39829165567640223
32,300,3,BA,B,6,stage.node_distance_prune,4,0.000340363,0.000339113,0.13833020864365167
32,300,3,BA,B,6,stage.schedule,10,0.000116221,0.00011344,0.047234497224357054
32,300,3,BA,B,7,stage.aggregate,1,7.5054e-05,7.4764e-05,0.030189538364011323
32,300,3,BA,B,7,stage.alloc_init,1,0.000638636,0.000638188,0.256883390927049
32,300,3,BA,B,7,stage.candidates,1,7.5338e-05,7.5064e-05,0.03030377383307865
32,300,3,BA,B,7,stage.cleanup,1,0.000233229,0.000232795,0.09381346554614006
32,300,3,BA,B,7,stage.delivery,1,1.8059e-05,1.7781e-05,0.007264008224953773
32,300,3,BA,B,7,stage.leaf_distance,1,0.000989413,0.000988962,0.39797907801518284
32,300,3,BA,B,7,stage.node_distance_prune,4,0.00033826,0.0003372,0.13606087946026155
32,300,3,BA,B,7,stage.schedule,10,0.00011496,0.000112156,0.04624123071823942
32,300,3,BA,A,0,stage.aggregate,1,0.008696753,0.008696464,0.7796574537710154
32,300,3,BA,A,0,stage.alloc_init,1,0.000661998,0.000661551,0.05934762952121379
32,300,3,BA,A,0,stage.candidates,1,8.4032e-05,8.3713e-05,0.007533406451268187
32,300,3,BA,A,0,stage.cleanup,1,0.000232722,0.000232251,0.02086335462861809
32,300,3,BA,A,0,stage.delivery,1,2.3647e-05,2.3362e-05,0.0021199360047736435
32,300,3,BA,A,0,stage.leaf_distance,1,0.000981133,0.00098072,0.08795784548448342
32,300,3,BA,A,0,stage.node_distance_prune,4,0.000338976,0.000337835,0.03038894689195884
32,300,3,BA,A,0,stage.schedule,10,0.000128754,0.000125961,0.01154270056914728
32,300,3,BA,A,1,stage.aggregate,1,0.00868839,0.008688271,0.780712346472638
32,300,3,BA,A,1,stage.alloc_init,1,0.000649268,0.00064899,0.05834125122946791
32,300,3,BA,A,1,stage.candidates,1,8.2216e-05,8.1947e-05,0.007387680142994778
32,300,3,BA,A,1,stage.cleanup,1,0.000245421,0.000244971,0.02205278593429407
32,300,3,BA,A,1,stage.delivery,1,2.176e-05,2.1472e-05,0.001955287534197314
32,300,3,BA,A,1,stage.leaf_distance,1,0.000975738,0.0009753,0.08767685422989975
32,300,3,BA,A,1,stage.node_distance_prune,4,0.000337986,0.00033672,0.030370395796563115
32,300,3,BA,A,1,stage.schedule,10,0.00012333,0.00012061,0.011082059356275493
32,300,3,BA,A,2,stage.aggregate,1,0.008696414,0.008696146,0.7809102397368306
32,300,3,BA,A,2,stage.alloc_init,1,0.000657504,0.000657223,0.059041762072036263
32,300,3,BA,A,2,stage.candidates,1,8.136e-05,8.1075e-05,0.007305868499934402
32,300,3,BA,A,2,stage.cleanup,1,0.00022757,0.000227228,0.020435060158924188
32,300,3,BA,A,2,stage.delivery,1,2.436e-05,2.4078e-05,0.002187450303077705
32,300,3,BA,A,2,stage.leaf_distance,1,0.000983723,0.000983271,0.0883351877871309
32,300,3,BA,A,2,stage.node_distance_prune,4,0.00033631,0.000335053,0.03019956532955923
32,300,3,BA,A,2,stage.schedule,10,0.000124951,0.000122211,0.01122020126518318
32,300,3,BA,A,3,stage.aggregate,1,0.008700404,0.008700209,0.7811608552793428
32,300,3,BA,A,3,stage.alloc_init,1,0.00065632,0.000656035,0.05892732021834138
32,300,3,BA,A,3,stage.candidates,1,7.9737e-05,7.9456e-05,0.0071591414740521195
32,300,3,BA,A,3,stage.cleanup,1,0.000230119,0.000229819,0.020661104341364735
32,300,3,BA,A,3,stage.delivery,1,2.4518e-05,2.4224e-05,0.0022013347713208406
32,300,3,BA,A,3,stage.leaf_distance,1,0.000979167,0.000978802,0.08791395562565925
32,300,3,BA,A,3,stage.node_distance_prune,4,0.000337646,0.000336531,0.03031535525725575
32,300,3,BA,A,3,stage.schedule,10,0.000125964,0.000123077,0.011309606539467264
32,300,3,BA,A,4,stage.aggregate,1,0.008698668,0.008698477,0.7800825722776463
32,300,3,BA,A,4,stage.alloc_init,1,0.00065821,0.000657752,0.05902721541951821
32,300,3,BA,A,4,stage.candidates,1,8.03e-05,8.0026e-05,0.007201175002183669
32,300,3,BA,A,4,stage.cleanup,1,0.000240196,0.000239883,0.021540391417490767
32,300,3,BA,A,4,stage.delivery,1,2.4368e-05,2.4062e-05,0.0021852830940624116
32,300,3,BA,A,4,stage.leaf_distance,1,0.000978247,0.000977919,0.08772761945655251
32,300,3,BA,A,4,stage.node_distance_prune,4,0.000339514,0.000338348,0.03044707010823644
32,300,3,BA,A,4,stage.schedule,10,0.00012699,0.000124246,0.011388259197102167
32,300,3,BA,A,5,stage.aggregate,1,0.008696225,0.008583098,0.7194727764452561
32,300,3,BA,A,5,stage.alloc_init,1,0.000661183,0.000660697,0.05470226089462999
32,300,3,BA,A,5,stage.candidates,1,8.3011e-05,8.2695e-05,0.006867825366236171
32,300,3,BA,A,5,stage.cleanup,1,0.001170312,0.001170008,0.09682449844009332
32,300,3,BA,A,5,stage.delivery,1,2.8013e-05,2.7694e-05,0.0023176252783892962
32,300,3,BA,A,5,stage.leaf_distance,1,0.000978529,0.00097808,0.08095753921525718
32,300,3,BA,A,5,stage.node_distance_prune,4,0.000339743,0.000338565,0.02810826990882143
32,300,3,BA,A,5,stage.schedule,10,0.000124819,0.000122116,0.010326765059910526
32,300,3,BA,A,6,stage.aggregate,1,0.008708147,0.008707779,0.7590842537045485
32,300,3,BA,A,6,stage.alloc_init,1,0.000984592,0.000934275,0.08582632832489723
32,300,3,BA,A,6,stage.candidates,1,8.4661e-05,8.4378e-05,0.007379851534761732
32,300,3,BA,A,6,stage.cleanup,1,0.000210035,0.000209692,0.01830863227582571
32,300,3,BA,A,6,stage.delivery,1,2.3444e-05,2.3166e-05,0.0020436002336489535
32,300,3,BA,A,6,stage.leaf_distance,1,0.000985066,0.00098466,0.08586764663707729
32,300,3,BA,A,6,stage.node_distance_prune,4,0.000344013,0.000342712,0.029987418835449475
32,300,3,BA,A,6,stage.schedule,10,0.000126645,0.000123936,0.011039573092922356
32,300,3,BA,A,7,stage.aggregate,1,0.008709908,0.008709663,0.77726513829085
32,300,3,BA,A,7,stage.alloc_init,1,0.000654163,0.000653888,0.05837697650305345
32,300,3,BA,A,7,stage.candidates,1,7.9536e-05,7.924e-05,0.007097728246854162
32,300,3,BA,A,7,stage.cleanup,1,0.00027103,0.000270719,0.02418649777138508
32,300,3,BA,A,7,stage.delivery,1,2.3971e-05,2.369e-05,0.00213915263283722
32,300,3,BA,A,7,stage.leaf_distance,1,0.000987191,0.000986752,0.08809612560023394
32,300,3,BA,A,7,stage.node_distance_prune,4,0.000348323,0.000346785,0.031084062514194606
32,300,3,BA,A,7,stage.schedule,10,0.000126867,0.000123948,0.01132150836720035
32,300,4,AB,A,0,stage.aggregate,1,0.008700426,0.008700286,0.7690580490182439
32,300,4,AB,A,0,stage.alloc_init,1,0.000639478,0.000639026,0.05652547393312563
32,300,4,AB,A,0,stage.candidates,1,0.000106152,0.000105874,0.00938310951893443
32,300,4,AB,A,0,stage.cleanup,1,0.000238849,0.000238507,0.02111261516964325
32,300,4,AB,A,0,stage.delivery,1,1.9519e-05,1.9232e-05,0.0017253458691318222
32,300,4,AB,A,0,stage.leaf_distance,1,0.001066919,0.001066491,0.0943083297990806
32,300,4,AB,A,0,stage.node_distance_prune,4,0.000407329,0.000406214,0.03600509285965449
32,300,4,AB,A,0,stage.schedule,10,0.000128529,0.000125808,0.01136108300700056
32,300,4,AB,A,1,stage.aggregate,1,0.008695695,0.008695438,0.7477877742385988
32,300,4,AB,A,1,stage.alloc_init,1,0.000630675,0.000630299,0.054235004162166256
32,300,4,AB,A,1,stage.candidates,1,9.8118e-05,9.7785e-05,0.008437674140220286
32,300,4,AB,A,1,stage.cleanup,1,0.000602431,0.000602164,0.051806156566247236
32,300,4,AB,A,1,stage.delivery,1,1.9126e-05,1.8834e-05,0.001644743631197672
32,300,4,AB,A,1,stage.leaf_distance,1,0.001068803,0.001068495,0.09191189622790784
32,300,4,AB,A,1,stage.node_distance_prune,4,0.000400739,0.000399619,0.03446161863549743
32,300,4,AB,A,1,stage.schedule,10,0.000109074,0.000106287,0.009379837228341258
32,300,4,AB,A,2,stage.aggregate,1,0.008700415,0.008699954,0.6663188954276927
32,300,4,AB,A,2,stage.alloc_init,1,0.0008833,0.000882761,0.06764728812720784
32,300,4,AB,A,2,stage.candidates,1,0.000103648,0.000103359,0.007937853639543573
32,300,4,AB,A,2,stage.cleanup,1,0.001744309,0.001743862,0.1335874261359468
32,300,4,AB,A,2,stage.delivery,1,1.911e-05,1.8806e-05,0.001463534106318286
32,300,4,AB,A,2,stage.leaf_distance,1,0.001065983,0.001065661,0.08163801555497045
32,300,4,AB,A,2,stage.node_distance_prune,4,0.000410954,0.000409634,0.031472799326422024
32,300,4,AB,A,2,stage.schedule,10,0.000126229,0.00012346,0.009667213328438038
32,300,4,AB,A,3,stage.aggregate,1,0.008700076,0.008699747,0.6600034714362096
32,300,4,AB,A,3,stage.alloc_init,1,0.002555013,0.002009594,0.19382789869475214
32,300,4,AB,A,3,stage.candidates,1,0.000103848,0.000103566,0.00787809675475335
32,300,4,AB,A,3,stage.cleanup,1,0.00018987,0.000189587,0.014403880968579254
32,300,4,AB,A,3,stage.delivery,1,1.8907e-05,1.8617e-05,0.001434319152435498
32,300,4,AB,A,3,stage.leaf_distance,1,0.001073046,0.001072622,0.08140320670885393
32,300,4,AB,A,3,stage.node_distance_prune,4,0.000410355,0.000409243,0.031130271105816294
32,300,4,AB,A,3,stage.schedule,10,0.000127079,0.00012418,0.00964044235322106
32,300,4,AB,A,4,stage.aggregate,1,0.008701832,0.008701667,0.7686796651594294
32,300,4,AB,A,4,stage.alloc_init,1,0.000643151,0.000642817,0.05681299010679041
32,300,4,AB,A,4,stage.candidates,1,0.000101638,0.000101357,0.008978231688163377
32,300,4,AB,A,4,stage.cleanup,1,0.000239447,0.000239152,0.021151642525784217
32,300,4,AB,A,4,stage.delivery,1,2.2649e-05,2.2307e-05,0.002000708096432558
32,300,4,AB,A,4,stage.leaf_distance,1,0.001078767,0.001078454,0.09529329643976604
32,300,4,AB,A,4,stage.node_distance_prune,4,0.000407232,0.000406122,0.03597299481329964
32,300,4,AB,A,4,stage.schedule,10,0.000122488,0.000119726,0.010820024430033607
32,300,4,AB,A,5,stage.aggregate,1,0.008693251,0.008693078,0.7688581040062604
32,300,4,AB,A,5,stage.alloc_init,1,0.000638008,0.000637392,0.05642740802270936
32,300,4,AB,A,5,stage.candidates,1,0.000102753,0.000102474,0.009087794285584904
32,300,4,AB,A,5,stage.cleanup,1,0.000235233,0.000234903,0.02080473672964287
32,300,4,AB,A,5,stage.delivery,1,1.9231e-05,1.8952e-05,0.0017008493368182273
32,300,4,AB,A,5,stage.leaf_distance,1,0.001076753,0.001076446,0.09523137777375262
32,300,4,AB,A,5,stage.node_distance_prune,4,0.000412547,0.00041112,0.036486937307282474
32,300,4,AB,A,5,stage.schedule,10,0.00012565,0.000122898,0.011112876042390425
32,300,4,AB,A,6,stage.aggregate,1,0.008702602,0.008702304,0.7485104150745865
32,300,4,AB,A,6,stage.alloc_init,1,0.00063794,0.000637645,0.05486919132837303
32,300,4,AB,A,6,stage.candidates,1,0.00010211,0.000101818,0.008782476606797143
32,300,4,AB,A,6,stage.cleanup,1,0.000551416,0.000551148,0.047427265895736495
32,300,4,AB,A,6,stage.delivery,1,1.8821e-05,1.8524e-05,0.001618793381809118
32,300,4,AB,A,6,stage.leaf_distance,1,0.001071073,0.001070774,0.09212294159898185
32,300,4,AB,A,6,stage.node_distance_prune,4,0.000411801,0.00041069,0.035418985889292626
32,300,4,AB,A,6,stage.schedule,10,0.000127562,0.000124688,0.010971602006818697
32,300,4,AB,A,7,stage.aggregate,1,0.008699694,0.008699528,0.7492213636876836
