variant,metric,unit,value
B,smsp__inst_executed_op_generic_atom_dot_cas.sum,inst,0
B,smsp__inst_executed_op_global_red.sum,inst,0
B,smsp__inst_executed_op_ldgsts.sum,inst,0
B,smsp__inst_executed_op_ldsm.sum,inst,0
B,smsp__inst_executed_op_shared_atom.sum,inst,0
B,smsp__inst_executed_op_shared_stsm.sum,inst,0
B,smsp__inst_executed_op_surface_atom_dot_alu.sum,inst,0
B,smsp__inst_executed_op_surface_atom_dot_cas.sum,inst,0
B,smsp__inst_executed_op_surface_ld.sum,inst,0
B,smsp__inst_executed_op_surface_red.sum,inst,0
B,smsp__inst_executed_op_surface_st.sum,inst,0
B,smsp__inst_executed_op_texture.sum,inst,0
B,smsp__inst_issued.avg,inst,6601.86
B,smsp__inst_issued.max,inst,9768
B,smsp__inst_issued.min,inst,0
B,smsp__inst_issued.sum,inst,4964598
B,smsp__issue_active.avg.pct_of_peak_sustained_active,%,6.48
B,smsp__issue_active.avg.per_cycle_active,,0.06
B,smsp__issue_active.max.pct_of_peak_sustained_active,%,9.59
B,smsp__issue_active.max.per_cycle_active,,0.10
B,smsp__issue_active.min.pct_of_peak_sustained_active,%,0
B,smsp__issue_active.min.per_cycle_active,,0
B,smsp__issue_active.sum.pct_of_peak_sustained_active,%,6.48
B,smsp__issue_active.sum.per_cycle_active,,48.74
B,smsp__issue_inst0.avg.pct_of_peak_sustained_active,%,93.52
B,smsp__issue_inst0.max.pct_of_peak_sustained_active,%,148.89
B,smsp__issue_inst0.min.pct_of_peak_sustained_active,%,0
B,smsp__issue_inst0.sum.pct_of_peak_sustained_active,%,93.52
B,smsp__maximum_warps_avg_per_active_cycle,warp,12
B,smsp__pcsamp_aggregated_passes,pass,2
B,smsp__pcsamp_buffer_overflow,,0
B,smsp__pcsamp_buffer_size_bytes,byte,33554432
B,smsp__pcsamp_dropped_bytes,byte,0
B,smsp__pcsamp_interval,,7
B,smsp__pcsamp_interval_cycles,cycle,4096
B,smsp__pcsamp_sample_count,,4736
B,smsp__pcsamp_warps_issue_stalled_barrier,warp,75
B,smsp__pcsamp_warps_issue_stalled_barrier_not_issued,warp,75
B,smsp__pcsamp_warps_issue_stalled_branch_resolving,branches,55
B,smsp__pcsamp_warps_issue_stalled_branch_resolving_not_issued,branches,52
B,smsp__pcsamp_warps_issue_stalled_dispatch_stall,warp,0
B,smsp__pcsamp_warps_issue_stalled_dispatch_stall_not_issued,warp,0
B,smsp__pcsamp_warps_issue_stalled_drain,warp,2
B,smsp__pcsamp_warps_issue_stalled_drain_not_issued,warp,2
B,smsp__pcsamp_warps_issue_stalled_lg_throttle,warp,0
B,smsp__pcsamp_warps_issue_stalled_lg_throttle_not_issued,warp,0
B,smsp__pcsamp_warps_issue_stalled_long_scoreboard,warp,4159
B,smsp__pcsamp_warps_issue_stalled_long_scoreboard_not_issued,warp,3923
B,smsp__pcsamp_warps_issue_stalled_math_pipe_throttle,warp,0
B,smsp__pcsamp_warps_issue_stalled_math_pipe_throttle_not_issued,warp,0
B,smsp__pcsamp_warps_issue_stalled_membar,warp,0
B,smsp__pcsamp_warps_issue_stalled_membar_not_issued,warp,0
B,smsp__pcsamp_warps_issue_stalled_mio_throttle,warp,1
B,smsp__pcsamp_warps_issue_stalled_mio_throttle_not_issued,warp,1
B,smsp__pcsamp_warps_issue_stalled_misc,warp,0
B,smsp__pcsamp_warps_issue_stalled_misc_not_issued,warp,0
B,smsp__pcsamp_warps_issue_stalled_no_instructions,inst,30
B,smsp__pcsamp_warps_issue_stalled_no_instructions_not_issued,inst,29
B,smsp__pcsamp_warps_issue_stalled_not_selected,warp,2
B,smsp__pcsamp_warps_issue_stalled_not_selected_not_issued,warp,0
B,smsp__pcsamp_warps_issue_stalled_selected,warp,77
B,smsp__pcsamp_warps_issue_stalled_selected_not_issued,warp,0
B,smsp__pcsamp_warps_issue_stalled_short_scoreboard,warp,12
B,smsp__pcsamp_warps_issue_stalled_short_scoreboard_not_issued,warp,12
B,smsp__pcsamp_warps_issue_stalled_sleeping,warp,0
B,smsp__pcsamp_warps_issue_stalled_sleeping_not_issued,warp,0
B,smsp__pcsamp_warps_issue_stalled_tex_throttle,warp,0
B,smsp__pcsamp_warps_issue_stalled_tex_throttle_not_issued,warp,0
B,smsp__pcsamp_warps_issue_stalled_wait,warp,323
B,smsp__pcsamp_warps_issue_stalled_wait_not_issued,warp,310
B,smsp__sass_average_branch_targets_threads_uniform.pct,%,99.73
B,smsp__sass_average_data_bytes_per_sector_mem_global_op_ld.max_rate,byte/sector,32
B,smsp__sass_average_data_bytes_per_sector_mem_global_op_ld.ratio,byte/sector,28.77
B,smsp__sass_average_data_bytes_per_sector_mem_global_op_st.max_rate,byte/sector,32
B,smsp__sass_average_data_bytes_per_sector_mem_global_op_st.ratio,byte/sector,4
B,smsp__sass_average_data_bytes_per_sector_mem_local_op_ld.max_rate,byte/sector,32
B,smsp__sass_average_data_bytes_per_sector_mem_local_op_ld.ratio,byte/sector,0
B,smsp__sass_average_data_bytes_per_sector_mem_local_op_st.max_rate,byte/sector,32
B,smsp__sass_average_data_bytes_per_sector_mem_local_op_st.ratio,byte/sector,0
B,smsp__sass_branch_targets_threads_divergent.avg,branches,2.87
B,smsp__sass_branch_targets_threads_divergent.max,branches,5
B,smsp__sass_branch_targets_threads_divergent.min,branches,0
B,smsp__sass_branch_targets_threads_divergent.sum,branches,2156
B,smsp__sass_inst_executed_memdesc_explicit_evict_type,,0
B,smsp__sass_inst_executed_memdesc_explicit_hitprop_evict_first,inst,0
B,smsp__sass_inst_executed_memdesc_explicit_hitprop_evict_last,inst,0
B,smsp__sass_inst_executed_memdesc_explicit_hitprop_evict_normal,inst,0
B,smsp__sass_inst_executed_memdesc_explicit_hitprop_evict_normal_demote,inst,0
B,smsp__sass_inst_executed_memdesc_explicit_missprop_evict_first,inst,0
B,smsp__sass_inst_executed_memdesc_explicit_missprop_evict_normal,inst,0
B,smsp__sass_inst_executed_op_dshared_atom.sum,inst,0
B,smsp__sass_inst_executed_op_dshared_ld.sum,inst,0
B,smsp__sass_inst_executed_op_dshared_redas.sum,inst,0
B,smsp__sass_inst_executed_op_dshared_st.sum,inst,0
B,smsp__sass_inst_executed_op_dshared_stas.sum,inst,0
B,smsp__sass_inst_executed_op_dshared_tma_red.sum,inst,0
B,smsp__sass_inst_executed_op_dshared_tma_st.sum,inst,0
B,smsp__sass_inst_executed_op_global_ld.sum,inst,805383
B,smsp__sass_inst_executed_op_global_st.sum,inst,128
B,smsp__sass_inst_executed_op_local_ld.sum,inst,0
B,smsp__sass_inst_executed_op_local_st.sum,inst,0
B,smsp__sass_inst_executed_op_shared_ld.sum,inst,128
B,smsp__sass_inst_executed_op_shared_st.sum,inst,2048
B,smsp__sass_inst_executed_op_tma_ld.sum,inst,0
B,smsp__sass_inst_executed_op_tma_red.sum,inst,0
B,smsp__sass_inst_executed_op_tma_st.sum,inst,0
B,smsp__sass_l1tex_data_pipe_lsu_wavefronts_mem_shared_op_ldgsts.sum,,0
B,smsp__sass_l1tex_data_pipe_lsu_wavefronts_mem_shared_op_ldgsts.sum.pct_of_peak_sustained_elapsed,%,0
B,smsp__sass_l1tex_data_pipe_lsu_wavefronts_mem_shared_op_ldgsts_cache_access.sum,,0
B,smsp__sass_l1tex_data_pipe_lsu_wavefronts_mem_shared_op_ldgsts_cache_access.sum.pct_of_peak_sustained_elapsed,%,0
B,smsp__sass_l1tex_m_xbar2l1tex_read_sectors_mem_global_op_ldgsts_cache_bypass.sum,sector,0
B,smsp__sass_l1tex_m_xbar2l1tex_read_sectors_mem_global_op_ldgsts_cache_bypass.sum.pct_of_peak_sustained_elapsed,%,0
B,smsp__thread_inst_executed_per_inst_executed.ratio,,31.88
B,smsp__thread_inst_executed_pred_on_per_inst_executed.ratio,,31.81
B,smsp__warps_active.avg.peak_sustained,warp,12
B,smsp__warps_active.avg.per_cycle_active,warp,4.01
B,smsp__warps_active.max.peak_sustained,warp,12
B,smsp__warps_active.max.per_cycle_active,warp,6.34
B,smsp__warps_active.min.peak_sustained,warp,12
B,smsp__warps_active.min.per_cycle_active,warp,0
B,smsp__warps_active.sum.peak_sustained,warp,9024
B,smsp__warps_active.sum.per_cycle_active,warp,3013.42
B,smsp__warps_eligible.avg.per_cycle_active,warp,0.07
B,smsp__warps_eligible.max.per_cycle_active,warp,0.10
B,smsp__warps_eligible.min.per_cycle_active,warp,0
B,smsp__warps_eligible.sum.per_cycle_active,warp,50.68
